day,hour,demand_1,demand_2,demand_3,demand_4,demand_5,demand_6,demand_7,demand_8,demand_9,demand_10,demand_11,demand_12,demand_13,demand_14,demand_15,demand_16,demand_17,demand_18,demand_19,demand_20,demand_21,demand_22,demand_23,demand_24,demand_25,demand_26,demand_27,demand_28,demand_29,demand_30,demand_31,demand_32,demand_33,demand_34,demand_35,demand_36,demand_37,demand_38,demand_39,demand_40,demand_41,demand_42,demand_43,demand_44,demand_45,demand_46,demand_47,demand_48,demand_49,demand_50,demand_51,demand_52,demand_53,demand_54,demand_55,demand_56,demand_57,demand_58,demand_59,demand_60,demand_61,demand_62,demand_63,demand_64,demand_65,demand_66,demand_67,demand_68,demand_69,demand_70,demand_71,demand_72,demand_73,demand_74,demand_75,demand_76,demand_77,demand_78,demand_79,demand_80,demand_81,demand_82,demand_83,demand_84,demand_85,demand_86,demand_87,demand_88,demand_89,demand_90,demand_91,demand_92,demand_93,demand_94,demand_95,demand_96,demand_97,demand_98,demand_99,demand_100
1,11,2340.707849,2344.779849,2365.001114,2318.130814,2337.372106,2322.309668,2712.852387,2217.024371,2317.820487,2408.12349,2259.254986,2236.686947,2409.812677,2381.767488,2401.701303,2086.747275,2579.56801,2209.997235,2466.64672,2194.418701,2506.481786,2399.688311,2319.915295,2430.018073,2270.534918,2323.969198,2452.903884,2344.34583,2309.077163,2292.96806,2204.356599,2396.752877,2333.02826,2232.235737,2313.559083,2413.039816,2374.343376,2082.624592,2441.729668,2244.736521,2252.802001,2444.765022,2420.806432,2332.009414,2341.148552,2237.529527,2504.500965,2390.722085,2338.886906,2209.734797,2282.155154,2276.424236,2195.991018,2226.238788,2375.966399,2353.579389,2299.43666,2505.889158,2247.616145,2281.214763,2246.838056,2414.83477,2372.215006,2432.325678,2240.126266,2440.439561,2282.512314,2304.764054,2417.306339,2551.70259,2190.747755,2134.885684,2173.418059,2320.977358,2257.626744,2372.32668,2343.517534,2318.225041,2373.911217,2145.097288,2337.868547,2311.241134,2272.887127,2308.316277,2321.855139,2424.470628,2365.024797,2326.113483,2221.205872,2325.447596,2246.530653,2304.208849,2378.392044,2207.761593,2309.98231,2481.76488,2229.840923,2382.648064,2287.087518,2365.103443
1,12,2384.412156,2440.513046,2416.490828,2337.778185,2424.668288,2458.846449,2623.943825,2355.687643,2338.227296,2452.829345,2199.845421,2410.675936,2433.19709,2569.221945,2665.1455,2334.719866,2622.400812,2276.229717,2469.361555,2204.975436,2510.970798,2551.637477,2427.542962,2387.825324,2255.683788,2349.985465,2433.612223,2437.679713,2478.205647,2405.266651,2296.152659,2517.162279,2399.89844,2347.402839,2476.737528,2386.375504,2410.565674,2376.569394,2476.612031,2367.830684,2436.387781,2615.814965,2556.040519,2360.824985,2457.575538,2289.593194,2537.870001,2537.543231,2438.35625,2419.143168,2422.219793,2550.95474,2536.318389,2448.986908,2384.930086,2481.07144,2347.159335,2409.688064,2350.594121,2433.927511,2240.697125,2632.681301,2261.792917,2538.498333,2250.756482,2509.333837,2403.54951,2440.293924,2530.967019,2543.157913,2456.909827,2172.303119,2341.242045,2329.555249,2369.919521,2513.549343,2568.758575,2394.159642,2340.779416,2327.783794,2342.572762,2476.001925,2457.003481,2346.896699,2332.038536,2536.145157,2289.462958,2457.374242,2308.508099,2483.035358,2258.557651,2342.261841,2440.709443,2530.476885,2296.40486,2396.914197,2420.818847,2376.48961,2333.957575,2520.842197
1,13,2382.994744,2320.191166,2551.34118,2286.81469,2419.744762,2393.189925,2560.501126,2502.338398,2164.927121,2642.826431,2155.531665,2448.343927,2194.917565,2544.111013,2396.753453,2485.459972,2556.572343,2248.475253,2406.383852,2306.710988,2410.007868,2589.956137,2377.321745,2547.329572,2492.415776,2278.530352,2503.032418,2527.913265,2349.163389,2411.721396,2235.913237,2458.259272,2395.030316,2289.45169,2464.775169,2423.674384,2421.75875,2363.002089,2359.003623,2345.901268,2278.135954,2362.381806,2496.593043,2505.836195,2438.345997,2327.2468,2400.210602,2577.284702,2389.135463,2433.505898,2397.92188,2423.250008,2607.426678,2308.791028,2455.12698,2449.688023,2374.008095,2392.225235,2377.249827,2575.420845,2236.35952,2562.618648,2256.650188,2375.763166,2210.261739,2552.754891,2483.664465,2425.169591,2326.090646,2489.839037,2425.429911,2331.686012,2428.692083,2293.244872,2443.108678,2416.872446,2562.255748,2297.497349,2306.089063,2516.818227,2383.577837,2414.111026,2480.947338,2221.861602,2322.44947,2407.104529,2185.420859,2495.189639,2393.382251,2238.166668,2281.951871,2326.956224,2539.07958,2425.541003,2410.173381,2374.332173,2439.232994,2391.49433,2232.240018,2443.806926
1,14,2432.777122,2150.55283,2309.056847,2179.712135,2358.719494,2261.63298,2380.60618,2348.708086,2275.94667,2397.459108,2127.010141,2438.515109,2161.192697,2410.915299,2307.736562,2552.991808,2293.74645,2078.274295,2350.635672,2187.165142,2385.892211,2340.491252,2224.790675,2399.858936,2288.981849,2207.117128,2460.216406,2455.078019,2369.823101,2467.567316,2238.466516,2247.790995,2294.706818,2373.833207,2303.795836,2285.92918,2281.710843,2322.92574,2323.209617,2289.015323,2246.421799,2326.949874,2341.509257,2340.88294,2380.397176,2234.315868,2290.943964,2474.133981,2405.546497,2262.196358,2329.473523,2409.56322,2459.135677,2186.315081,2293.76311,2449.677853,2348.721825,2414.613552,2320.714982,2543.330111,2198.951739,2386.664625,2219.599948,2405.354528,2100.957022,2413.00758,2322.921169,2461.129524,2283.247211,2304.126545,2225.845933,2420.438553,2417.567724,2362.27348,2424.038222,2354.524136,2317.583668,2280.516656,2470.799304,2427.064083,2326.323478,2161.22084,2354.492463,2225.611786,2275.503464,2423.055242,2103.601762,2450.381758,2249.028624,2093.642438,2410.968426,2102.490063,2474.714145,2183.05857,2393.667104,2297.504621,2224.285218,2337.700779,2330.520015,2447.855299
1,15,2368.114229,2095.890622,2237.284558,2259.610047,2261.319215,2260.603553,2465.632325,2236.019456,2125.562581,2316.039657,2085.552092,2350.460249,2222.370426,2349.203284,2285.985751,2372.888236,2312.599584,2187.53538,2284.727447,2137.264168,2326.978246,2259.544166,2163.177736,2373.850138,2242.519525,2231.89939,2257.130347,2305.68309,2400.409019,2421.922683,2274.931027,2115.999865,2178.847157,2377.853882,2223.533839,2262.49643,2434.47273,2278.236658,2429.939219,2290.304576,2223.810728,2319.007319,2179.473353,2244.812932,2239.704556,2202.889129,2354.067154,2222.997647,2285.732401,2158.089035,2289.191561,2355.46514,2295.515615,2077.040053,2268.870729,2395.882741,2327.776621,2158.537383,2209.593298,2384.988179,2125.983558,2349.88252,2080.402931,2410.11127,2224.601512,2398.397697,2343.760206,2353.042103,2002.576734,2173.373796,2151.36437,2188.228441,2355.292641,2216.536058,2318.26544,2365.636724,2364.857506,2351.168383,2396.284985,2458.774375,2270.304662,2196.424996,2283.221991,2259.551853,2207.277228,2447.534217,2010.741806,2303.426452,2167.324207,2067.458096,2434.73306,2153.300814,2194.667171,2054.38067,2179.606396,2240.657257,2214.822267,2343.475569,2198.069589,2431.638419
1,16,2180.923727,2000.712727,2191.142144,2226.072337,2391.027229,2040.088305,2430.244918,2290.386067,2213.597243,2090.042498,2080.93863,2299.83018,2140.280893,2275.945757,2359.168506,2212.670195,2339.556355,2040.317215,2119.286093,2215.112203,2290.981972,2225.830445,2095.481442,2215.827475,2315.455975,2183.911558,2352.879672,2289.820602,2321.504259,2386.741266,2107.808404,2062.48682,2084.681725,2403.882638,2171.043673,2244.483125,2340.759917,2262.890446,2333.209662,2165.016457,2157.957339,2292.826391,2207.885701,2029.764092,2162.582878,2067.956917,2337.073213,2108.729055,2406.19377,2240.234772,2146.452852,2234.551006,2273.90086,2114.367815,2184.940921,2208.342215,2405.736882,2120.162867,2235.367986,2272.785242,2211.323345,2195.26248,1997.465784,2336.235479,2237.677443,2222.018711,2305.695846,2159.029717,2038.709392,2270.798193,2195.35514,2058.243073,2368.245835,2237.255929,2162.312901,2430.148785,2251.995248,2302.980937,2505.198361,2458.452156,2202.369171,2244.457699,2175.164705,2259.378382,2119.262136,2180.694753,2025.304783,2366.083578,2089.248565,1988.564868,2320.788154,2235.758045,2021.821756,1984.308019,2173.298712,2162.396029,2249.375844,2334.701236,2226.672328,2299.972033
1,17,2122.028267,2078.223274,2082.963627,2318.974567,2334.173934,1961.719938,2229.03793,2416.206854,2312.22246,2090.451998,2076.533524,2317.674301,2296.316137,2259.210412,2299.005515,2273.461219,2326.095143,2105.590537,2019.433811,2201.442203,2255.774466,2185.823714,2124.855472,2222.419375,2250.47884,2239.590076,2225.710635,2204.704013,2233.580755,2201.197571,2116.64882,2076.326476,2166.142283,2283.092451,2123.101909,2102.700197,2312.263158,2128.622674,2254.466153,2196.21718,2083.742602,2205.280513,2402.039622,2131.855106,2159.065711,2233.865585,2375.457706,2156.412738,2401.8039,2203.798164,2165.553174,2210.256467,2225.874405,2167.113111,2157.716892,2250.10246,2353.111827,2103.928529,2234.074065,2332.343859,2155.339348,2339.738738,1997.00936,2312.948765,2360.722234,2160.244212,2337.625342,2158.425299,1998.015557,2249.950997,2193.557776,2091.035333,2310.065531,2220.138269,2204.262538,2234.995887,2236.352628,2256.563395,2476.423815,2270.084494,2224.192886,2305.385736,2146.119949,2346.227208,2125.41205,2136.520707,2193.030428,2451.145593,2181.360369,2027.776827,2153.830651,2071.482309,2093.184472,2010.822032,2243.600404,2199.900993,2112.978056,2308.921382,2196.234622,2275.787765
1,18,2277.916637,2339.787403,2503.290965,2636.009206,2607.26519,2270.317697,2431.295025,2497.339086,2542.506926,2444.854188,2399.569321,2478.497738,2459.189517,2291.363029,2545.055665,2608.034474,2519.3023,2330.754889,2314.153459,2375.423417,2555.280372,2315.798218,2445.725072,2588.863022,2648.925727,2433.136659,2433.318576,2521.020243,2394.21208,2433.364664,2530.606071,2380.991965,2252.382832,2499.537173,2416.483209,2315.659402,2551.542423,2431.572383,2383.330368,2463.106738,2408.491212,2259.464151,2403.521633,2257.418782,2292.085824,2446.863008,2617.438891,2578.979038,2580.498186,2284.144183,2441.834857,2365.492036,2371.332477,2427.559465,2387.428514,2457.46988,2451.738657,2349.846309,2501.610695,2536.999535,2345.068528,2485.918278,2439.463884,2451.916989,2600.791057,2277.401359,2610.646772,2400.940863,2308.007103,2533.54639,2494.615995,2351.287242,2527.325,2375.873089,2401.849753,2545.369629,2485.304327,2473.499125,2560.213356,2471.556081,2272.569292,2568.330419,2213.48313,2619.674902,2473.728737,2485.818925,2499.537399,2746.452964,2543.099843,2373.003549,2593.164768,2334.509522,2289.575458,2152.5564,2402.970655,2395.980025,2332.913996,2622.232045,2398.05491,2374.851365
1,19,2476.535273,2283.559087,2445.40871,2550.994009,2630.928755,2307.320405,2429.535938,2485.121516,2643.469166,2422.051533,2548.617819,2410.303155,2549.648485,2314.79984,2624.813242,2572.391449,2251.265876,2343.271681,2453.468286,2489.411803,2527.775745,2444.485001,2555.351119,2571.983214,2580.741084,2386.848896,2471.853473,2506.711823,2340.057766,2534.956844,2486.391908,2337.488598,2256.602436,2334.924846,2461.839634,2335.038623,2522.326926,2428.180363,2469.734882,2417.933459,2476.589978,2241.550046,2431.250384,2264.61934,2421.743324,2445.872658,2533.657778,2536.933634,2456.38451,2159.100679,2414.928669,2290.321181,2461.658918,2428.374837,2447.567953,2453.991619,2384.998567,2299.672988,2377.616696,2455.631156,2371.040614,2519.170242,2366.513221,2372.79696,2473.803115,2344.526723,2474.481462,2584.298323,2407.951064,2500.145165,2396.385913,2534.864836,2579.213191,2347.237569,2437.863403,2571.012757,2416.545193,2442.680712,2493.912592,2534.923093,2428.258224,2652.45488,2341.681361,2587.052559,2451.967935,2577.730831,2525.993237,2786.459938,2390.86993,2292.065636,2473.403293,2456.92497,2359.030575,2545.027162,2425.96886,2499.156169,2506.574947,2530.273861,2257.349871,2355.877221
1,20,2426.912892,2264.399942,2438.039637,2636.540045,2404.587485,2159.745479,2311.468494,2449.300126,2534.356465,2347.946846,2494.52313,2351.836711,2413.481714,2270.952405,2464.571184,2379.146836,2377.07569,2313.375417,2435.819036,2345.806281,2507.760019,2422.232082,2513.457466,2517.005953,2551.36501,2555.6531,2570.667606,2591.646184,2338.738212,2478.940609,2332.959339,2231.690349,2273.972355,2311.204051,2257.287003,2439.325282,2344.550948,2337.63257,2385.973561,2313.959359,2497.538125,2296.239231,2522.934284,2235.582998,2367.286273,2354.294056,2399.602967,2444.419484,2376.317812,2195.65954,2289.762219,2304.900543,2318.388959,2457.552715,2507.852089,2369.508509,2358.595645,2350.255683,2392.755724,2307.838122,2511.784701,2331.358504,2461.202754,2507.171556,2376.204114,2374.657579,2508.979777,2444.018499,2408.166791,2529.562445,2428.575762,2524.098362,2491.057157,2432.402266,2271.210152,2452.117571,2376.263503,2328.832471,2289.14975,2542.194009,2385.484911,2670.267971,2262.279014,2455.746757,2478.558148,2464.942399,2360.256016,2517.490392,2408.35758,2254.977148,2429.994054,2402.918802,2437.463185,2515.005699,2383.699299,2446.862492,2406.684911,2233.461766,2188.061533,2263.072197
1,21,2483.632532,2184.777114,2507.827255,2351.78462,2512.311542,2189.857051,2274.986525,2474.914609,2435.748322,2329.25122,2312.611072,2329.129232,2289.798241,2198.096235,2389.879959,2233.229549,2385.332911,2443.23601,2420.276332,2260.274351,2417.633442,2571.614319,2401.881798,2329.538198,2429.330894,2348.045867,2542.820134,2507.789728,2408.559185,2335.59214,2184.77975,2095.330542,1982.814425,2321.400662,2327.28163,2480.795103,2264.880749,2264.779714,2267.471058,2290.203859,2208.887312,2327.463802,2505.479378,2287.724234,2304.83462,2463.377619,2254.905768,2371.869277,2348.054671,2197.303594,2484.872102,2255.293749,2352.515636,2473.742185,2416.287808,2346.662504,2357.612897,2222.670203,2292.56052,2334.098226,2323.204738,2383.843342,2448.927189,2375.224943,2227.537768,2311.284627,2391.923239,2373.054255,2403.366713,2548.973285,2296.92932,2476.190144,2447.656146,2331.788829,2084.582873,2220.450278,2409.110143,2283.287066,2315.934536,2275.549696,2523.613469,2493.956732,2225.685372,2361.66204,2480.261713,2458.873243,2242.711306,2499.526457,2411.212843,2137.762057,2236.432271,2308.783941,2560.453544,2341.444274,2290.022804,2255.847322,2378.367653,2266.100792,2233.967172,2342.601155
