day,hour,demand,demand_1,demand_2,demand_3,demand_4,demand_5,demand_6,demand_7,demand_8,demand_9,demand_10,demand_11,demand_12,demand_13,demand_14,demand_15,demand_16,demand_17,demand_18,demand_19,demand_20,demand_21,demand_22,demand_23,demand_24,demand_25,demand_26,demand_27,demand_28,demand_29,demand_30,demand_31,demand_32,demand_33,demand_34,demand_35,demand_36,demand_37,demand_38,demand_39,demand_40,demand_41,demand_42,demand_43,demand_44,demand_45,demand_46,demand_47,demand_48,demand_49,demand_50,demand_51,demand_52,demand_53,demand_54,demand_55,demand_56,demand_57,demand_58,demand_59,demand_60,demand_61,demand_62,demand_63,demand_64,demand_65,demand_66,demand_67,demand_68,demand_69,demand_70,demand_71,demand_72,demand_73,demand_74,demand_75,demand_76,demand_77,demand_78,demand_79,demand_80,demand_81,demand_82,demand_83,demand_84,demand_85,demand_86,demand_87,demand_88,demand_89,demand_90,demand_91,demand_92,demand_93,demand_94,demand_95,demand_96,demand_97,demand_98,demand_99,demand_100
1,11,2313,2244.90424,2240.839743,2341.005458,2243.831726,2326.095508,2270.767733,2187.14723,2289.799228,2259.750302,2409.259935,2176.359798,2331.703568,2221.038874,2237.626493,2454.923152,2281.551118,2163.103248,2114.429496,2161.43233,2389.23727,2470.158998,2313.014919,2322.536494,2453.463623,2286.442306,2256.207192,2448.100272,2248.092747,2230.493274,2447.526864,2511.250619,2165.21494,2432.367145,2646.390534,2140.840378,2239.587432,2070.554041,2351.995054,2403.203941,2150.578922,2328.875225,2272.088288,2442.581885,2398.769537,2202.583631,2244.447039,2349.241269,2190.812845,2198.011198,2199.347617,2312.737908,2415.131324,2335.774985,2479.121066,2349.215987,2272.396588,2398.722581,2329.746483,2327.718153,2356.203584,2410.748989,2219.375131,2305.84392,2390.514507,2266.68888,2510.540338,2231.481085,2466.866794,2230.096852,2477.65819,2386.436833,2502.195118,2320.397879,2263.134039,2184.811058,2122.598679,2219.999465,2272.356442,2497.480274,2279.187641,2263.992342,2233.516685,2111.357719,2282.865684,2315.472289,2314.190635,2251.379687,2215.644287,2234.854545,2221.041151,2375.268114,2213.999446,2217.607364,2222.728819,2293.317459,2310.482943,2328.686544,2281.387768,2187.60101,2294.758345
1,12,2412,2221.54807,2202.622598,2413.624217,2290.782396,2481.173596,2355.945194,2388.039007,2536.537331,2476.001699,2512.589701,2202.952782,2422.504718,2256.846181,2345.254491,2413.967291,2292.678969,2252.754139,2313.530811,2424.354409,2498.534162,2560.990168,2428.571918,2429.107868,2529.65141,2332.572094,2238.508777,2568.9329,2332.107837,2316.620354,2381.094163,2619.537781,2368.863326,2525.623193,2599.551832,2240.234846,2302.131267,2158.599698,2456.630859,2458.724471,2262.694157,2379.592564,2368.631571,2537.1329,2435.457337,2263.697437,2265.552311,2607.178488,2203.40501,2350.875447,2321.389503,2386.111522,2510.949968,2404.027701,2654.129717,2463.248031,2287.420465,2601.946395,2348.609825,2432.759988,2355.464704,2428.608497,2417.019746,2385.281695,2496.19184,2271.486842,2604.881415,2318.059089,2635.325473,2419.941558,2552.374085,2547.930078,2477.571633,2370.979844,2457.090872,2329.875534,2282.657831,2211.202595,2376.935116,2708.079253,2394.632019,2258.663414,2186.10099,2183.750184,2499.989062,2632.955861,2411.169607,2444.831871,2183.46926,2321.099313,2359.518012,2382.215737,2408.408262,2310.958874,2160.752314,2563.557409,2391.226019,2420.217499,2371.026556,2376.044544,2358.857262
1,13,2388,2092.374064,2178.67045,2419.848422,2305.078177,2507.737398,2444.070585,2428.913106,2446.047551,2460.802879,2355.349359,2230.940615,2436.119803,2294.979771,2370.041591,2557.397794,2246.260641,2240.463928,2406.928314,2406.709955,2530.356584,2605.314267,2317.940599,2435.380689,2560.582664,2298.52753,2165.135886,2560.851687,2289.102942,2317.18117,2392.029789,2561.850194,2314.452617,2441.520877,2475.782216,2139.474252,2168.362039,2218.627011,2340.55262,2475.710395,2443.457138,2406.145832,2289.547823,2503.754268,2465.649605,2446.54297,2261.455689,2491.165547,2255.576042,2306.008079,2456.85707,2270.012716,2485.65886,2127.27578,2503.757057,2379.993835,2122.972291,2578.775286,2283.647295,2419.38526,2281.370587,2350.144164,2417.375658,2338.923412,2408.48206,2332.350826,2516.629295,2293.656566,2536.531067,2375.843111,2425.814709,2439.315362,2450.957477,2259.19929,2492.508638,2277.612956,2233.623284,2367.205616,2356.643503,2645.773098,2388.259346,2205.1566,2227.454276,2222.742003,2441.311366,2671.982945,2416.206854,2276.614226,2259.092227,2365.838287,2443.450619,2368.496609,2344.861693,2298.691824,2127.395301,2672.728962,2318.459071,2431.138572,2383.616638,2500.627552,2264.430069
1,14,2310,2082.669359,2122.269771,2223.215914,2149.591141,2407.551777,2361.133705,2337.351908,2454.524363,2424.635996,2275.798174,2127.526684,2352.735762,2345.894769,2235.657639,2377.412729,2160.310572,2210.426668,2475.180708,2378.953359,2325.525759,2461.499533,2241.880265,2351.077911,2536.638772,2254.856484,1948.140354,2385.447137,2189.34253,2273.223804,2375.465535,2371.469,2220.130618,2340.991983,2328.042685,2076.324223,2059.857618,2079.524982,2298.820856,2412.410806,2391.849511,2420.318867,2304.259658,2388.261407,2300.256993,2359.005973,2220.351213,2390.559581,2245.326647,2311.897158,2306.090273,2255.292265,2276.300981,2172.012696,2226.936014,2220.98305,2138.832307,2473.019544,2321.830306,2160.834593,2276.984409,2271.861092,2251.065961,2165.113525,2212.856907,2325.500377,2483.286377,2311.703672,2424.556985,2360.616125,2422.840087,2244.866795,2377.265658,2104.1877,2430.336448,2190.90423,2100.393366,2317.154991,2198.277664,2611.685034,2282.23129,2239.334629,2241.825824,2244.51633,2291.082944,2555.922864,2253.358286,2082.3587,2092.399513,2320.039889,2276.736274,2220.726002,2402.254776,2261.870135,2138.542577,2455.411244,2280.350035,2375.470535,2291.908217,2352.981745,2153.081793
1,15,2254,2096.027761,2048.818542,2234.969425,2140.407488,2276.966582,2251.366873,2352.578062,2262.798416,2320.11883,2132.747231,2228.271689,2191.949182,2326.090618,2355.701385,2322.315115,2053.358389,2177.815996,2398.811194,2309.005351,2231.878348,2437.485813,2206.085995,2256.412608,2471.686059,2243.200299,1987.770211,2241.37966,2188.483173,2112.204044,2307.454854,2331.418233,2093.564433,2424.769389,2258.363236,2083.700698,2049.122183,2055.614966,2277.487313,2351.139261,2289.727837,2388.552846,2290.630562,2449.1368,2313.365096,2420.32995,2090.386285,2279.639751,2168.487626,2321.259355,2293.980767,2365.421726,2255.147431,2152.974258,2349.241507,2163.239255,2123.385376,2346.867876,2280.975298,2152.41898,2177.423824,2267.739491,2353.528625,2149.05978,2255.711497,2266.289326,2417.263649,2230.696723,2297.593773,2374.799699,2264.478816,2082.731979,2295.168255,2078.600194,2289.767695,2175.610577,2011.108783,2266.652044,2133.242512,2425.044379,2212.185242,2160.107016,2227.183906,2057.500873,2231.753175,2347.228801,2304.068172,2034.802137,2028.7026,2308.850292,2260.836552,2201.008418,2305.448276,2148.655344,2135.77143,2514.530216,2176.8732,2452.228864,2294.554833,2323.240472,2036.941072
1,16,2202,2094.60859,2026.878408,2209.43713,2110.982638,2229.773249,2230.096637,2305.194341,2131.342292,2229.384284,2246.147918,2218.102044,2160.765898,2267.662598,2323.430299,2213.228719,2066.735933,2171.261366,2213.862252,2225.304208,2085.775829,2290.773991,2101.329598,2164.315095,2324.140047,2220.458364,2062.57988,2188.579906,2079.364092,2210.443375,2304.417051,2142.105513,2107.955298,2294.053694,2143.468929,2095.773966,1959.580798,2107.432735,2302.561943,2225.585017,2232.385185,2447.210893,2232.676028,2246.54499,2243.157748,2294.965139,2134.251944,2209.366035,2079.108906,2308.937721,2227.807611,2384.302037,2087.57845,2216.259444,2333.497867,2151.851913,2115.623831,2325.538175,2221.6987,2055.45971,2123.278472,2202.610488,2346.039575,2193.579682,2258.397844,2099.475033,2281.44159,2160.470204,2277.980636,2239.427304,2292.028858,2100.718346,2153.672332,1983.147951,2286.781749,2214.619907,2093.827194,2158.984862,2224.439307,2310.290968,2182.374274,2059.731287,1989.379162,2092.012615,2259.079759,2115.697833,2158.256808,2056.921284,1934.885956,2214.809858,2302.278928,2092.182419,2173.105448,2117.805406,2154.130137,2409.08684,2209.153742,2397.183229,2266.125031,2264.931266,1996.359923
1,17,2202,2137.870793,2031.53416,2153.328204,2089.525595,2301.827972,2232.917084,2323.121709,2244.36714,2106.241225,2229.725571,2154.198927,2160.581806,2162.101572,2289.894521,2129.615276,2198.919325,2164.5763,2265.803779,2231.489623,2098.379664,2263.551608,2180.312192,2113.954988,2250.189826,2258.021965,2027.922946,2239.578193,2094.151725,2086.106666,2284.573682,2160.074382,2098.093042,2314.704231,2201.980598,2116.64265,1912.798061,2092.352388,2364.306119,2208.52651,2171.596691,2373.410799,2242.926395,2176.003118,2171.831318,2290.747799,2080.31794,2170.010698,2020.133061,2342.843581,2177.201528,2277.66288,2017.55436,2145.323068,2244.882092,2094.062365,2121.163887,2234.323305,2347.73078,2115.710276,2048.930618,2138.413632,2363.045038,2170.044163,2184.957976,2211.647061,2282.195673,2196.156658,2240.942097,2193.642319,2318.779232,2105.844185,2216.327411,2042.050069,2214.64096,2221.250643,2156.8152,2135.1389,2196.405243,2324.397317,2323.957449,2093.803253,2017.34648,2069.7434,2351.574352,2158.19354,2250.845059,1996.640624,2118.216317,2074.497253,2236.997009,2219.064672,2191.921166,2168.228644,2198.798197,2365.118462,2089.577987,2312.451108,2235.460852,2136.968258,1974.77748
1,18,2437,2449.823692,2401.615182,2416.158704,2345.256529,2574.611481,2371.571233,2484.937679,2478.513953,2299.100446,2490.995156,2434.918537,2380.7136,2463.365877,2644.259151,2304.553288,2488.634258,2433.856345,2536.605883,2515.566605,2356.90919,2485.651762,2426.143944,2350.101617,2333.363547,2461.60369,2344.668507,2455.805038,2190.109088,2162.153415,2472.513364,2299.045426,2368.386225,2600.564304,2326.002192,2320.102929,2302.356887,2305.519588,2524.348197,2487.830335,2492.960672,2554.265898,2427.09403,2400.186685,2379.249678,2566.953357,2301.201888,2503.307788,2305.795102,2472.857998,2546.135516,2390.119117,2302.585635,2460.281597,2477.192591,2172.203978,2276.695891,2559.162126,2538.486612,2255.522693,2325.630998,2409.230698,2576.079096,2337.209129,2370.021846,2499.281137,2436.385058,2405.437518,2409.202042,2316.17879,2487.914665,2363.378251,2470.749567,2448.920052,2393.276057,2323.675414,2178.777539,2362.056394,2307.466666,2634.981997,2671.582683,2346.130635,2243.843626,2279.321421,2495.855535,2306.201667,2508.849816,2251.439032,2387.113918,2375.580762,2456.499865,2500.8569,2531.510553,2331.015998,2461.099295,2566.167905,2392.931837,2508.05501,2496.429136,2370.138315,2321.903672
1,19,2453,2244.03332,2380.524136,2423.162345,2337.854758,2537.225684,2501.902499,2490.387236,2346.785976,2414.065943,2582.227899,2550.873166,2443.725586,2513.591463,2580.999385,2185.889469,2509.420235,2478.313993,2549.491229,2509.080734,2351.707811,2373.20026,2414.221179,2462.685822,2337.537134,2487.279021,2357.479107,2571.235798,2341.387094,2357.016328,2514.54788,2252.760002,2408.467807,2512.14009,2382.069738,2397.667495,2321.842024,2348.781717,2490.559938,2452.550362,2288.440066,2637.079496,2536.08319,2378.882079,2466.776818,2504.136433,2384.614129,2472.589683,2403.783628,2637.090571,2584.99172,2403.137444,2350.679101,2632.783697,2471.84221,2138.814065,2186.710433,2532.952796,2570.26799,2312.845315,2320.980073,2336.648308,2389.614921,2408.093891,2312.843425,2580.541354,2374.667788,2403.608043,2416.251262,2239.322399,2544.039398,2370.464139,2504.664092,2581.074251,2436.257485,2417.070958,2227.334995,2485.698359,2366.319254,2617.275035,2679.793874,2332.697438,2353.131726,2356.812251,2563.674273,2462.734754,2475.032854,2234.266059,2418.868213,2384.207366,2474.631972,2484.09399,2490.052307,2262.216023,2651.423436,2581.819362,2305.140707,2531.205716,2434.329519,2435.710409,2473.009917
1,20,2409,2260.918753,2277.281937,2265.508197,2287.272514,2535.95154,2393.665925,2594.044181,2328.34539,2479.295319,2505.267176,2608.400394,2359.51787,2476.390738,2538.334445,2089.486948,2490.32683,2388.15823,2539.922535,2451.856346,2320.97655,2269.544092,2385.159631,2512.655431,2404.190678,2334.28257,2235.63494,2485.704669,2304.796904,2322.038232,2478.539496,2317.747161,2446.069581,2528.789298,2353.662519,2348.180522,2161.21787,2337.495819,2543.055836,2355.540004,2334.923881,2612.821069,2459.53883,2315.517561,2370.916144,2514.004287,2457.080335,2391.996664,2404.570563,2541.431775,2539.327122,2392.739988,2291.266186,2448.943851,2349.466214,2031.951169,2295.989705,2588.064997,2613.135725,2346.981175,2267.760002,2326.459628,2353.576774,2396.508598,2321.059927,2534.171629,2340.787942,2331.318302,2371.065571,2171.186753,2538.709948,2319.350618,2346.205643,2523.633928,2449.017122,2420.487669,2227.328525,2553.273873,2309.086474,2466.927593,2610.387803,2275.766985,2268.078952,2301.79695,2598.375204,2450.353385,2342.666483,2238.42108,2309.829344,2364.005049,2497.556878,2554.682207,2482.167952,2435.903503,2586.779388,2538.607508,2359.494114,2448.635396,2436.957069,2349.286754,2522.152371
1,21,2349,2260.95507,2256.533689,2284.093936,2237.680601,2485.836035,2430.551126,2470.829677,2226.45952,2369.694124,2393.219316,2625.831445,2401.474788,2338.415201,2443.759007,2105.207042,2320.989267,2348.404464,2425.568791,2322.514452,2358.137908,2195.194561,2355.485372,2541.321497,2454.75263,2408.143644,2157.862597,2390.50542,2246.815204,2494.73993,2369.660861,2227.121742,2449.220816,2491.044253,2216.69546,2233.714614,2135.844093,2325.377644,2342.434069,2312.549167,2393.711939,2469.693003,2324.323564,2336.634014,2406.944856,2363.86599,2358.494272,2323.341439,2338.458493,2445.839527,2472.901892,2405.887451,2285.539038,2375.025152,2411.2946,2056.214307,2168.510357,2372.723659,2566.546589,2372.802412,2120.901878,2339.530664,2366.480656,2431.655692,2284.662545,2556.466748,2200.582265,2204.655502,2264.629353,2093.225319,2429.472081,2252.043622,2360.981323,2438.668118,2364.386376,2402.92587,2293.847433,2461.161533,2356.726734,2394.920506,2577.940028,2177.256429,2285.279124,2255.800351,2523.3,2471.850388,2298.418968,2096.87625,2334.832349,2367.056495,2365.453961,2582.740213,2390.598818,2336.769097,2461.052541,2447.460373,2284.967236,2398.802631,2325.141832,2272.136553,2521.195941
