day,hour,demand_1,demand_2,demand_3,demand_4,demand_5,demand_6,demand_7,demand_8,demand_9,demand_10,demand_11,demand_12,demand_13,demand_14,demand_15,demand_16,demand_17,demand_18,demand_19,demand_20,demand_21,demand_22,demand_23,demand_24,demand_25,demand_26,demand_27,demand_28,demand_29,demand_30,demand_31,demand_32,demand_33,demand_34,demand_35,demand_36,demand_37,demand_38,demand_39,demand_40,demand_41,demand_42,demand_43,demand_44,demand_45,demand_46,demand_47,demand_48,demand_49,demand_50,demand_51,demand_52,demand_53,demand_54,demand_55,demand_56,demand_57,demand_58,demand_59,demand_60,demand_61,demand_62,demand_63,demand_64,demand_65,demand_66,demand_67,demand_68,demand_69,demand_70,demand_71,demand_72,demand_73,demand_74,demand_75,demand_76,demand_77,demand_78,demand_79,demand_80,demand_81,demand_82,demand_83,demand_84,demand_85,demand_86,demand_87,demand_88,demand_89,demand_90,demand_91,demand_92,demand_93,demand_94,demand_95,demand_96,demand_97,demand_98,demand_99,demand_100
1,11,2334.449776,2271.562555,2336.320723,2304.390969,2433.940526,2173.466502,2140.148078,2298.01391,2182.873648,2166.135211,2326.657691,2265.119303,2066.829885,2377.768261,2244.604406,2249.731468,2531.25783,2367.697283,2386.785455,2398.733354,2376.740135,2159.171596,2224.280822,2349.845433,2169.306419,2241.437394,2399.916078,2335.211308,2319.637862,2308.115302,2186.178875,2194.566573,2348.460759,2360.782562,2221.160496,2330.01984,2275.897496,2392.390052,2295.679143,2313.712853,2360.236155,2346.351735,2377.033555,2394.659681,2390.602728,2401.004768,2283.020594,2352.447415,2367.219673,2287.311387,2319.714445,2332.849214,2350.372876,2168.314589,2276.674783,2251.467337,2437.301194,2407.029155,2325.232039,2404.693337,2374.129358,2601.924639,2454.835801,2278.870461,2213.32864,2590.583844,2199.970575,2297.61006,2312.828149,2430.214692,2322.405855,2145.554341,2300.627409,2387.904783,2281.428099,2163.781275,2328.320021,2531.787498,2190.263628,2372.455063,2188.606969,2319.480416,2504.334567,2370.237302,2044.891897,2285.871601,2205.134426,2310.609323,2403.832263,2340.622183,2607.566033,2530.069947,2475.590342,2482.132089,2310.049065,2213.267703,2250.479846,2312.396574,2483.867518,2445.661693
1,12,2401.138797,2387.064838,2408.115987,2324.790689,2498.37917,2311.092804,2257.086783,2418.677122,2180.934618,2224.994831,2435.936874,2295.120204,2237.807688,2525.017765,2342.506609,2482.87289,2589.14048,2505.750926,2523.314163,2557.789178,2462.713347,2283.414139,2347.334375,2475.460892,2393.089538,2304.897133,2463.746832,2458.14665,2418.918972,2407.956703,2341.753481,2333.663499,2420.038646,2428.997344,2378.327026,2427.182857,2380.391975,2505.636354,2378.503395,2311.358804,2421.659145,2472.185115,2564.829201,2476.984867,2567.160717,2527.217786,2382.387487,2556.390183,2506.806152,2448.071498,2389.26559,2506.567978,2467.822358,2237.295673,2333.238669,2373.621326,2537.111495,2519.12364,2495.721995,2451.536673,2519.285569,2790.099674,2475.318484,2456.011157,2292.338892,2620.269641,2340.567267,2556.403708,2414.443775,2465.137989,2341.086862,2135.429768,2367.696717,2579.548797,2432.130413,2208.741807,2488.004142,2627.465922,2328.293094,2441.097161,2247.33383,2461.667393,2481.592745,2443.531982,2225.789788,2302.179192,2391.634008,2292.060356,2505.635887,2469.642543,2602.983479,2628.064907,2458.214511,2570.470174,2384.609414,2356.786617,2290.529946,2429.635123,2586.812923,2508.771973
1,13,2523.296757,2436.835906,2334.363353,2263.788979,2403.850298,2344.389364,2263.294519,2383.926816,2198.439506,2265.920847,2423.89462,2234.346364,2238.355528,2447.87176,2394.059877,2512.675613,2578.769844,2457.148555,2488.329678,2490.482641,2484.316562,2373.335826,2324.017381,2485.939266,2375.135339,2396.169405,2454.174936,2287.71023,2445.593948,2445.111327,2325.359227,2319.077385,2294.512434,2368.571538,2324.015439,2402.108256,2300.702804,2481.180732,2325.041915,2298.128272,2379.749882,2466.854034,2507.952322,2504.993112,2582.695809,2522.843061,2352.720664,2586.003432,2419.722783,2418.556236,2433.562281,2530.493995,2471.243618,2234.834003,2305.510924,2342.479589,2514.955707,2422.5978,2499.857965,2473.428438,2460.378165,2820.239834,2378.668555,2461.999249,2355.908327,2530.118146,2278.935861,2530.247264,2381.626527,2506.242658,2304.581904,2257.790959,2355.397182,2552.825403,2355.5143,2194.428073,2460.076163,2510.501916,2318.480014,2468.797778,2264.212073,2436.32467,2404.033964,2427.885278,2159.00646,2297.523982,2330.152503,2276.801917,2543.910486,2552.618509,2518.703212,2579.180112,2432.531889,2525.147669,2360.951652,2335.366044,2230.882253,2281.959526,2488.424551,2471.869912
1,14,2394.822221,2290.705524,2347.63466,2079.428601,2277.521066,2348.101381,2200.789188,2243.608502,2168.588703,2254.618549,2382.690323,2262.251433,2161.493505,2382.480895,2233.641419,2436.404515,2493.986355,2297.341585,2425.384582,2356.237453,2293.699098,2307.164987,2359.311122,2500.453361,2290.246117,2311.51306,2349.81763,2187.043885,2397.07534,2381.575341,2229.793506,2304.021821,2200.05474,2292.064777,2197.811175,2304.521119,2174.226941,2453.53467,2246.842054,2262.363576,2330.588141,2395.462656,2318.791321,2417.471849,2369.488538,2492.480256,2239.225474,2421.820231,2264.966197,2340.973284,2374.682983,2500.839205,2392.419892,2198.246632,2285.481122,2288.139566,2387.874298,2347.703838,2447.07776,2394.552293,2394.114334,2725.843618,2297.29634,2396.965871,2255.80527,2526.611145,2269.659054,2417.613132,2365.719608,2440.694117,2308.112805,2198.196274,2263.071168,2428.793085,2324.610268,2135.936127,2384.35895,2414.30486,2294.000133,2309.03362,2130.627294,2342.611838,2285.137494,2475.840752,2085.234011,2154.9297,2265.776142,2169.56812,2425.060007,2438.371028,2362.215631,2552.067023,2434.201498,2508.855492,2357.645324,2238.948353,2192.967724,2277.419661,2437.511957,2365.648581
1,15,2380.977672,2120.367431,2238.003498,2004.074012,2163.066017,2325.655093,2089.746405,2208.087393,2122.061707,2241.372251,2359.98285,2156.126162,2110.440728,2333.079745,2117.191183,2356.850778,2408.243042,2192.891552,2315.499762,2333.30282,2225.446863,2307.045239,2312.628828,2536.854693,2213.273984,2218.723167,2323.605427,2199.544012,2350.819716,2309.375494,2213.021644,2199.578012,2113.922915,2228.77012,2125.9671,2237.550489,2190.241737,2454.255414,2234.121636,2229.962764,2315.712527,2400.68927,2199.548054,2260.828619,2263.352613,2411.383768,2249.878274,2350.684116,2179.898182,2184.461027,2382.774228,2403.398299,2251.061798,2174.423393,2183.336974,2231.776566,2382.52423,2265.034332,2362.364005,2355.753236,2321.261204,2642.541571,2340.470952,2301.309039,2196.05947,2487.613022,2272.440216,2352.776989,2132.897326,2393.255004,2292.02812,2166.376507,2182.891512,2388.923864,2326.027469,1997.628909,2309.297516,2333.149189,2245.4502,2149.761883,2064.062453,2346.746997,2195.597421,2371.395385,2002.858404,2070.132919,2118.364706,2052.174076,2336.595303,2288.34237,2314.371693,2446.746785,2313.933996,2403.369206,2255.904355,2273.721693,2226.558276,2218.066387,2481.87813,2356.892284
1,16,2371.182749,2079.144065,2265.178786,1963.268568,2111.462716,2230.731786,2094.246811,2170.397377,2062.971522,2200.677515,2298.293296,2106.387474,2113.834369,2419.623944,2056.7874,2179.275206,2327.510376,2177.848842,2208.633812,2319.185084,2111.537288,2254.832844,2223.464874,2474.944566,2158.768651,2113.057226,2337.674192,2159.44987,2201.877553,2213.217609,2154.760341,2089.119202,2094.551435,2221.315667,2131.475185,2203.076281,2205.561273,2357.948939,2091.108678,2235.795892,2299.032257,2349.746129,2223.851824,2176.71833,2173.39382,2317.06764,2192.523086,2232.904129,2271.101235,2135.468889,2332.605827,2300.175481,2251.337086,2114.329255,2123.713767,2219.941617,2365.272058,2221.59612,2371.145223,2382.290519,2092.851707,2516.987363,2335.513959,2252.468714,2170.137453,2262.549289,2262.277793,2280.272081,2050.730356,2256.548211,2301.058304,2181.409248,2243.482283,2294.418326,2243.455582,1989.376093,2212.814587,2229.063599,2177.030258,2213.506018,1980.046387,2251.632285,2171.159553,2268.10754,2064.98097,1993.971488,2086.593954,2006.844426,2270.835518,2145.594596,2235.579674,2334.390044,2320.560478,2415.905087,2255.624949,2177.579588,2158.077189,2203.541296,2462.335276,2270.672274
1,17,2319.996189,2059.892213,2207.117994,1940.470584,2112.83814,2156.327561,2013.403354,2183.753508,2081.333442,2161.991312,2203.007935,2015.940213,2118.441332,2441.133725,2047.641192,2138.847664,2377.734232,2215.106825,2165.198911,2294.3809,2133.970532,2244.754986,2257.298144,2454.836897,2193.013431,2032.223206,2313.376343,2227.674104,2202.624954,2207.734256,2178.038193,2039.065361,2121.568494,2341.768456,2116.200055,2300.122541,2228.743356,2346.616803,2077.311349,2308.477195,2222.050604,2376.812276,2229.74922,2212.759009,2173.068533,2438.178326,2126.44785,2330.264926,2259.862593,2136.393829,2409.421559,2274.50755,2281.569428,2091.612889,2058.696713,2199.198546,2406.745875,2192.727422,2324.201499,2459.124088,1905.715326,2437.479052,2301.480807,2250.841102,2148.860594,2283.729984,2255.150602,2356.799335,1958.128529,2252.489369,2175.769693,2155.764331,2238.519101,2309.727698,2210.180626,2001.898032,2161.280542,2224.380087,2158.886831,2216.123182,1926.676081,2330.896452,2226.154837,2254.498805,2051.578234,2080.130072,2098.485348,1985.923344,2263.232115,2194.106805,2277.002435,2339.995895,2356.930229,2362.01222,2348.34459,2170.633986,2175.345002,2138.925649,2509.672433,2196.635611
1,18,2585.997442,2306.821315,2380.238541,2170.591762,2417.552763,2444.903124,2236.710699,2485.673003,2343.425425,2474.404978,2441.484987,2286.840191,2336.210374,2591.396927,2333.733276,2333.420459,2598.249098,2437.99725,2474.729168,2511.098907,2507.412331,2467.357152,2551.892722,2711.001447,2390.366497,2272.270443,2612.933045,2537.536335,2448.004441,2411.990688,2434.380243,2310.145654,2349.218664,2564.483325,2413.034664,2487.034401,2484.915642,2562.994157,2217.214966,2601.914424,2522.899306,2531.562908,2413.948674,2476.134587,2404.957294,2622.597488,2330.384091,2536.202142,2441.257174,2339.849886,2600.724304,2505.988257,2440.137953,2260.482921,2288.189732,2357.622216,2600.086596,2426.299148,2637.575417,2626.130734,2214.2989,2730.24892,2592.902618,2508.964701,2350.528021,2499.917133,2531.578086,2487.702525,2198.010873,2505.702902,2487.46146,2463.081297,2472.102076,2493.385305,2476.355209,2246.624227,2352.902313,2397.16039,2333.135672,2412.121079,2188.431305,2585.803252,2435.560532,2337.672367,2309.667088,2278.01233,2321.793007,2082.875172,2510.14029,2374.120068,2490.009157,2639.633968,2544.717167,2520.741598,2548.231688,2382.541944,2445.736837,2371.053217,2567.193888,2455.012669
1,19,2626.062165,2417.968116,2375.989321,2172.467704,2458.572151,2460.851638,2328.640793,2489.010722,2320.104176,2485.419706,2451.027991,2300.411539,2331.181256,2566.45013,2333.491958,2282.840242,2596.496435,2554.985876,2583.399066,2503.507376,2550.976564,2578.792489,2543.901006,2670.189692,2391.74689,2268.515132,2581.222185,2557.986079,2447.284921,2483.120049,2434.648504,2382.21373,2301.212487,2663.297733,2433.50299,2492.492842,2510.707906,2569.308525,2221.267507,2533.792341,2509.395529,2595.066724,2490.417379,2443.262319,2398.442786,2594.430673,2333.126059,2503.606349,2432.47046,2476.097781,2636.761107,2476.433186,2523.3974,2338.284337,2317.606347,2346.181323,2643.177456,2400.321251,2532.040612,2583.106422,2263.621978,2755.628972,2494.057116,2527.265785,2313.018395,2372.284692,2519.671878,2549.473124,2260.170995,2462.431095,2593.054527,2574.847381,2599.970699,2524.338312,2619.096457,2281.922237,2343.930719,2461.435064,2436.459763,2526.138718,2289.090384,2610.566851,2340.497813,2335.929667,2230.503121,2283.096192,2332.36093,2099.902081,2556.448036,2417.875374,2416.881341,2593.041218,2557.524144,2559.77781,2507.15309,2408.155767,2551.989383,2347.038515,2578.457948,2444.708367
1,20,2608.686951,2393.423572,2288.713011,2181.357481,2421.242026,2478.274491,2294.171564,2426.398434,2264.4999,2408.26344,2412.012665,2261.064219,2350.492758,2535.237804,2281.192328,2189.700396,2596.737162,2488.372388,2530.685752,2478.080964,2539.525893,2575.137893,2547.835598,2562.372501,2378.325143,2264.438031,2567.371845,2561.046287,2341.340124,2494.100649,2376.883793,2342.735484,2291.656422,2644.523292,2438.741101,2410.805363,2419.751879,2567.616823,2114.147218,2417.011955,2476.927996,2517.671611,2465.588693,2364.230876,2269.750304,2517.28837,2389.533433,2430.458499,2383.748714,2325.184465,2606.317169,2380.246237,2507.815203,2327.200211,2399.640672,2298.616431,2514.701251,2339.497703,2446.410857,2587.965786,2297.890683,2691.098073,2299.607467,2399.999246,2274.051073,2464.260257,2513.118012,2533.28836,2337.872961,2463.611796,2564.66254,2579.824981,2505.477154,2461.526689,2576.440272,2277.159118,2358.7575,2386.520095,2424.374379,2450.600924,2270.948735,2548.755717,2347.851243,2331.75695,2230.021725,2255.483002,2288.872425,2017.199942,2592.296882,2376.848235,2397.604873,2591.409542,2455.574239,2485.84095,2495.00227,2346.532763,2507.817424,2313.757551,2507.360733,2357.529674
1,21,2507.080678,2337.273407,2271.545703,2183.25041,2412.913964,2452.455407,2257.296959,2395.939025,2203.321483,2341.515284,2439.110611,2121.081246,2252.812616,2436.48839,2139.911686,2202.622051,2521.576356,2404.170886,2417.641775,2297.130879,2409.339967,2590.704374,2480.499944,2490.239282,2311.088109,2155.708975,2495.467446,2445.675723,2274.794908,2431.846079,2361.610101,2338.472009,2245.763635,2536.899387,2335.552236,2440.88579,2419.124422,2518.475668,2088.071888,2277.103968,2394.748171,2441.519032,2376.647516,2395.883703,2254.893564,2472.615212,2342.219524,2365.690235,2394.096111,2277.501671,2514.966601,2327.468567,2403.231145,2295.908236,2343.437437,2287.217163,2445.045473,2288.327607,2294.719305,2531.919628,2212.467397,2604.970569,2185.46675,2320.421177,2211.588267,2295.898937,2311.122889,2469.65683,2278.548211,2334.622527,2455.437197,2543.1328,2531.15827,2345.452155,2495.657732,2223.485838,2261.551452,2260.622878,2450.437623,2411.632332,2202.714758,2557.023099,2189.807938,2309.816277,2155.31752,2145.300021,2289.389688,2107.499697,2453.051375,2362.02836,2252.388667,2470.356943,2447.228765,2419.814534,2394.341647,2376.073592,2392.096704,2166.043798,2410.290998,2282.645899
