day,hour,demand_1,demand_2,demand_3,demand_4,demand_5,demand_6,demand_7,demand_8,demand_9,demand_10,demand_11,demand_12,demand_13,demand_14,demand_15,demand_16,demand_17,demand_18,demand_19,demand_20,demand_21,demand_22,demand_23,demand_24,demand_25,demand_26,demand_27,demand_28,demand_29,demand_30,demand_31,demand_32,demand_33,demand_34,demand_35,demand_36,demand_37,demand_38,demand_39,demand_40,demand_41,demand_42,demand_43,demand_44,demand_45,demand_46,demand_47,demand_48,demand_49,demand_50,demand_51,demand_52,demand_53,demand_54,demand_55,demand_56,demand_57,demand_58,demand_59,demand_60,demand_61,demand_62,demand_63,demand_64,demand_65,demand_66,demand_67,demand_68,demand_69,demand_70,demand_71,demand_72,demand_73,demand_74,demand_75,demand_76,demand_77,demand_78,demand_79,demand_80,demand_81,demand_82,demand_83,demand_84,demand_85,demand_86,demand_87,demand_88,demand_89,demand_90,demand_91,demand_92,demand_93,demand_94,demand_95,demand_96,demand_97,demand_98,demand_99,demand_100
1,12,2385.29025,2487.349034,2466.801637,2460.271185,2544.483249,2530.013271,2446.706065,2370.542463,2458.856118,2513.900201,2541.636858,2419.166771,2480.608719,2471.599957,2310.115954,2503.215214,2530.891549,2326.42822,2370.053977,2461.854091,2409.927298,2397.892344,2504.677574,2634.255372,2382.010536,2246.929007,2455.009166,2384.187201,2258.88771,2372.759226,2483.743211,2461.329594,2535.375256,2597.110001,2471.869515,2356.259838,2526.070064,2453.046373,2381.693106,2467.763893,2370.553566,2326.539698,2408.345626,2478.999403,2464.189701,2272.167989,2334.905235,2650.647832,2494.140911,2152.388803,2528.430386,2169.341802,2428.388872,2466.126786,2296.483966,2372.581915,2387.773959,2303.973758,2253.735582,2472.472329,2682.148703,2366.829863,2304.534991,2364.69138,2390.552234,2226.997032,2349.196632,2561.17564,2323.600039,2433.836133,2461.661513,2222.36599,2335.262229,2365.159998,2372.221923,2293.347524,2516.60394,2157.59792,2237.337819,2627.889988,2023.505665,2441.496149,2317.673517,2375.511981,2410.606209,2313.851853,2460.27356,2359.951822,2321.005678,2465.174356,2389.557021,2540.01318,2478.291396,2587.252528,2434.785767,2323.075401,2642.201532,2685.58935,2385.320874,2384.519897
1,13,2316.546799,2418.344995,2743.359777,2471.268845,2355.007535,2265.351657,2250.904503,2474.3096,2356.810111,2408.427039,2410.768941,2421.154239,2403.248063,2375.944547,2499.047329,2395.342974,2098.442631,2347.969905,2242.582617,2520.432697,2524.295064,2393.931673,2484.388724,2562.671571,2168.970351,2334.466147,2440.54259,2612.568719,2358.671056,2308.792489,2300.186285,2409.883575,2423.87681,2665.261282,2431.339084,2174.911898,2641.853291,2590.551349,2347.392001,2288.508272,2489.093772,2173.860068,2151.194487,2570.895176,2467.736431,2560.465936,2464.358903,2250.970626,2345.320619,2449.797626,2452.722433,2162.969993,2297.929851,2457.931873,2405.839374,2300.333441,2463.032027,2199.525725,2349.15839,2339.200623,2477.19397,2790.4597,2235.134366,2453.733952,2461.94748,2508.346074,2228.902025,2424.14021,2345.759632,2253.549078,2538.658184,2294.910206,2345.957586,2363.920528,2394.060629,2474.995464,2406.81104,2360.228384,2376.036213,2600.330673,2218.280672,2395.237753,2277.758128,2395.678691,2316.480702,2148.874127,2453.766032,2438.954098,2433.753316,2578.006862,2454.539644,2163.383507,2410.218609,2667.930192,2289.502563,2372.682135,2365.732507,2599.479345,2481.062567,2284.309084
1,14,2257.58577,2441.067015,2427.42328,2392.428845,2318.810958,2351.780473,2274.443175,2323.068547,2347.004585,2439.076471,2306.978675,2283.973053,2424.499002,2380.033632,2359.62627,2185.181524,2282.534303,2390.594825,2375.923899,2179.51072,2240.37847,2477.541406,2424.856367,2475.419992,2358.469005,2428.248511,2277.68417,2272.765359,2333.197419,2222.146069,2046.035328,2253.956881,2556.318536,2393.185611,2334.991053,2292.306239,2113.438206,2112.124536,2323.15027,2267.154411,2029.136919,2104.462629,2310.979426,2248.703875,2183.592407,2410.439593,2268.17218,2407.427556,2214.797225,2556.724387,2353.858916,2257.715539,2219.455603,2238.318754,2410.73025,2346.52953,2493.067894,2265.466993,2566.402769,2381.829956,2328.950583,2137.041813,2385.458199,2338.03285,2159.074449,2164.34657,2231.31879,2558.644111,2360.498288,2240.841696,2486.061313,2149.393003,2338.268732,2261.655805,2075.4057,2284.360041,2238.922017,2484.717884,2385.298198,2302.503302,2300.198394,2373.645703,2338.830709,2471.327423,2275.24287,2085.063357,2521.807744,2415.012904,2176.18714,2063.485877,2537.58363,2384.398706,2417.937693,2056.467796,2069.813045,2297.53333,2364.234218,2461.281687,2315.24045,2291.955516
1,15,2447.148981,2449.312099,2227.934913,2256.868088,2321.157341,2366.508168,2395.803252,2397.354217,2175.844391,2422.283671,2497.269645,2228.573687,2428.956118,2292.221586,2343.712575,2081.908984,2282.235013,2135.759001,2363.9493,2309.060787,2273.891012,2221.452655,2208.022982,2240.552897,2287.384989,1978.715154,2354.552354,2311.801604,2415.129642,2325.273971,2521.60308,2268.464006,2278.266895,2325.535117,2345.808308,2484.274916,2202.330949,2285.747686,2114.232155,2471.197368,2155.035635,2307.939074,2262.233507,2234.156866,2279.381357,2252.813738,2370.846045,2286.681623,2165.15159,2139.223831,2167.848855,2348.133399,2233.29491,2199.140526,2329.493928,2292.432557,2369.049326,2057.064116,2072.055485,2605.484193,2215.041135,2369.559465,2123.633217,2182.489949,2078.900755,2294.505348,2212.482577,2261.698647,2260.168218,2232.703253,2249.155853,2085.5897,2285.514251,2216.234107,2172.400725,2094.030785,2172.257922,2333.550204,2278.963094,2331.650636,2440.606581,2314.636187,2205.334281,2267.456462,2373.925089,1932.87647,2313.338717,2173.711634,2179.002835,2133.466348,2035.521087,2260.698791,2264.618377,2128.146676,2097.657639,2453.685534,2264.76476,2304.665369,2272.597727,2322.577103
1,16,2182.024013,2163.877212,2159.637563,2417.22302,2248.464861,2192.572144,2148.719829,2219.548277,2202.855036,2322.999104,2071.414092,2264.12113,2258.938008,2143.629036,2174.826057,2189.741616,2422.169511,2061.207943,2179.2893,2318.331621,2330.60451,2400.64236,2266.747763,2232.012165,2245.409498,2154.091094,2198.064154,2424.362656,2419.704356,1958.421745,2040.075713,2037.065538,2196.935645,2159.127537,2228.736458,2014.659592,2278.427049,2246.174944,2144.756027,2228.492312,2221.445702,2148.116867,2375.129952,1987.2595,2101.637881,2213.14097,2146.9399,2264.502332,1872.485982,2165.996854,2395.479109,2150.301719,2091.270885,2127.687833,2229.969371,2204.793557,2207.242403,2144.78657,2289.464409,2219.373946,2233.141548,2092.394246,2298.830777,2357.997348,2230.973727,2115.567733,2135.90398,2136.382161,2245.303019,2062.687332,1848.756286,2128.213443,2101.287885,2460.604224,2214.263369,2334.936966,2359.167826,2109.451012,2234.612117,2156.830674,2419.624262,2033.037288,2037.728242,2513.611032,1952.657578,2243.206141,2079.154393,2115.101179,2345.358674,2217.11119,2154.10743,2111.753896,2256.292815,2168.931339,2265.7214,2146.010498,2156.844959,2260.231168,2230.805026,2291.168766
1,17,2308.912547,2168.533535,2204.642202,2161.01766,2225.128126,2113.181104,2099.8581,2114.148122,2294.762652,2260.181191,2380.01648,2226.217347,2245.770861,2425.467354,2205.595131,2057.693771,1932.630208,1999.509977,2347.36926,2183.399883,2087.773736,2138.056374,2120.44253,2059.509299,2258.564038,2166.125802,2149.265265,2071.517478,2275.93609,2140.251193,2005.739133,2288.948912,2095.578797,2325.621125,2129.694232,2168.566682,1998.758448,2330.072288,2239.661659,2497.965807,2327.742557,2106.301578,2133.070058,2188.977829,2169.967969,2179.952642,2096.438292,2138.693258,2217.786125,2418.133427,2195.791144,2151.979763,2092.417147,2110.764104,2294.42785,2078.476233,2366.321482,2241.256909,2121.494004,2349.683996,2323.481726,2149.803129,2411.406604,2283.952153,2173.073166,2269.812701,2372.363408,2163.797059,2237.94787,2241.528543,2416.660899,2323.559184,2117.495836,2099.804121,2216.095036,2136.315557,2385.786732,2175.840635,2356.581049,2137.197482,2314.49199,2268.75003,2102.80421,2226.761323,2097.174041,2255.762429,1831.461053,2092.037112,2250.909764,2253.038619,2138.694694,2121.886123,2259.83505,2082.344546,2076.179827,2313.7462,2324.081173,2474.928122,2181.157378,2083.656572
1,18,2600.69812,2316.272412,2417.470356,2479.891412,2317.544538,2549.405978,2435.194171,2337.226324,2395.735478,2518.913406,2594.408125,2703.232503,2497.804067,2443.497391,2508.500291,2165.263687,2631.137329,2315.469491,2157.597501,2264.904923,2491.472335,2498.034629,2397.587735,2338.867904,2192.34624,2325.950919,2685.648392,2391.546609,2562.104961,2456.098152,2579.87921,2179.433032,2581.485938,2613.407058,2474.966479,2291.542701,2483.763022,2389.857438,2639.998316,2444.394191,2409.136092,2301.104184,2150.839902,2634.709874,2383.59438,2478.663822,2628.046906,2297.410615,2438.847173,2508.926392,2592.099487,2621.408308,2456.962672,2286.60857,2477.068322,2520.80887,2415.134955,2668.386608,2522.489619,2344.143744,2346.374371,2521.809275,2398.648512,2443.43504,2441.708992,2398.738494,2380.321754,2569.498759,2441.369112,2276.913489,2319.337922,2442.424303,2407.342747,2457.902219,2566.921403,2407.543549,2437.112156,2429.92818,2439.472378,2368.809793,2455.390539,2575.463128,2097.109108,2548.160055,2457.746939,2257.297193,2450.496751,2593.924964,2262.920915,2408.372252,2211.442258,2425.417095,2468.345387,2519.49468,2394.412212,2394.935744,2516.661374,2300.707876,2489.171469,2478.637164
1,19,2567.93111,2681.279473,2497.187962,2518.754097,2418.402767,2640.691715,2442.430469,2601.984368,2479.895715,2378.815598,2525.720484,2600.49155,2375.080364,2325.858618,2428.785318,2772.660612,2332.29911,2660.440477,2499.729944,2601.004398,2529.519396,2452.076875,2246.522233,2687.249144,2529.84404,2332.095141,2552.445863,2451.556455,2371.487376,2406.985275,2481.230659,2435.259469,2676.338095,2488.571659,2464.251573,2509.108953,2684.451528,2345.28294,2474.873458,2480.399351,2309.395814,2479.15269,2485.629157,2556.006566,2527.43551,2238.129457,2322.861804,2320.600189,2376.633761,2430.283622,2567.934352,2813.27998,2708.172751,2411.719795,2129.275467,2389.30688,2469.625454,2502.115814,2588.361319,2455.575016,2431.521907,2330.001394,2492.690218,2419.073303,2343.73497,2621.357322,2423.378475,2647.06254,2526.179839,2402.999277,2100.025514,2517.804933,2446.669918,2299.744352,2572.528805,2326.991327,2403.166608,2440.497576,2521.781214,2612.073752,2560.435598,2624.592112,2446.783907,2525.604259,2623.058455,2487.954469,2514.014326,2238.053669,2605.513046,2390.232076,2465.464021,2556.789104,2357.89425,2671.428019,2469.353099,2388.264645,2485.311467,2464.212822,2457.356075,2433.148733
1,20,2531.372629,2408.450351,2439.037392,2326.074619,2586.926002,2512.081063,2444.794043,2348.468144,2248.571918,2773.923996,2319.665557,2628.114698,2539.352726,2511.469966,2562.689599,2452.666872,2458.052358,2266.803479,2422.644518,2333.041224,2357.917267,2477.605729,2557.887815,2353.153536,2240.815963,2194.217673,2547.51875,2301.0907,2390.398426,2348.624555,2451.501978,2374.349987,2432.642721,2067.477501,2396.296794,2446.629744,2367.142096,2455.431449,2388.331572,2457.053213,2480.869695,2259.572081,2485.994303,2291.901064,2525.191552,2287.604042,2534.439396,2321.262864,2498.024791,2395.455501,2606.105461,2274.993666,2339.006624,2687.968763,2360.987963,2189.440575,2370.230634,2481.900402,2488.238749,2422.609334,2521.665409,2224.926507,2392.806139,2392.420609,2251.211831,2445.017326,2688.174408,2257.245194,2457.851437,2346.446514,2619.855346,2527.903377,2500.533599,2254.113947,2677.182927,2320.268556,2218.970126,2442.297204,2359.813898,2263.160441,2607.87222,2349.911066,2323.054016,2360.5895,2314.942881,2356.765638,2364.066987,2351.277744,2381.449473,2477.181067,2259.544524,2502.20284,2201.497758,2334.489726,2442.806118,2296.960446,2370.345825,2536.962529,2100.633604,2392.752299
1,21,2403.396743,2306.393965,2387.437348,2323.580809,2290.981238,2289.677946,2196.315686,2404.226802,2346.543391,2307.962601,2412.475009,2353.124667,2364.646045,2423.772796,2428.189906,2277.53681,2515.130249,2187.914542,2397.706249,2126.094426,2408.793945,2398.69295,2295.216535,2347.851337,2433.867228,2364.552873,2313.985116,2235.879062,2116.343095,2506.622438,2532.252038,2236.425402,2326.446424,2444.3519,2178.937874,2204.423511,2510.782624,2440.833691,2115.715489,2480.574968,2251.13992,2358.320904,2529.339564,2389.869759,2249.976727,2212.566646,2291.210663,2474.91901,2239.147485,2422.686631,2180.572012,2468.32324,2292.440475,2535.166188,2192.993944,2424.393007,2281.187108,2254.30696,2390.604023,2317.604642,2346.626055,2421.68613,2328.704076,2440.752529,2431.907948,2304.000888,2337.764467,2492.555785,2364.735149,2420.740408,2112.733106,2348.389294,2521.539574,2304.7781,2558.055255,2297.858029,2200.93069,2423.446827,2344.738802,2471.994196,2232.155829,2216.682118,2327.77138,2385.526434,2338.338719,2421.026113,2210.065884,2456.258961,2278.153816,2399.59876,2254.032361,2268.914217,2232.290813,2570.592474,2279.868396,2233.129449,2526.791753,2468.759079,2505.654591,2291.40003
