day,hour,demand,demand_1,demand_2,demand_3,demand_4,demand_5,demand_6,demand_7,demand_8,demand_9,demand_10,demand_11,demand_12,demand_13,demand_14,demand_15,demand_16,demand_17,demand_18,demand_19,demand_20,demand_21,demand_22,demand_23,demand_24,demand_25,demand_26,demand_27,demand_28,demand_29,demand_30,demand_31,demand_32,demand_33,demand_34,demand_35,demand_36,demand_37,demand_38,demand_39,demand_40,demand_41,demand_42,demand_43,demand_44,demand_45,demand_46,demand_47,demand_48,demand_49,demand_50,demand_51,demand_52,demand_53,demand_54,demand_55,demand_56,demand_57,demand_58,demand_59,demand_60,demand_61,demand_62,demand_63,demand_64,demand_65,demand_66,demand_67,demand_68,demand_69,demand_70,demand_71,demand_72,demand_73,demand_74,demand_75,demand_76,demand_77,demand_78,demand_79,demand_80,demand_81,demand_82,demand_83,demand_84,demand_85,demand_86,demand_87,demand_88,demand_89,demand_90,demand_91,demand_92,demand_93,demand_94,demand_95,demand_96,demand_97,demand_98,demand_99,demand_100
1,11,2313,2137.028455,2441.152523,2286.603567,2256.055667,2324.11725,2376.130098,2336.860516,2362.365336,2217.416972,2309.389121,2459.357158,2235.4347,2468.883688,2290.429207,2447.87213,2262.151471,2253.549582,2293.53757,2161.139951,2214.448574,2238.237453,2341.228226,2311.249665,2553.744929,2364.323975,2364.610564,2507.874358,2549.168138,2458.156341,2378.738381,2189.751202,2227.843622,2203.763322,2242.065513,2202.130263,2181.094204,2610.988064,2385.274471,2651.942415,2275.17035,2287.804573,2033.516859,2283.938887,2403.029619,2483.186895,2317.651087,2427.961217,2201.635143,2285.151089,2455.677684,2371.419049,2191.859524,2383.95833,2321.699963,2309.098175,2205.209255,2464.374495,2284.48755,2384.159819,2441.312188,2469.69828,2501.523775,2398.060268,2239.475972,2426.243333,2277.365327,2212.970838,2303.740114,2190.429915,2373.293711,2349.812508,2395.651743,2187.099725,2448.201065,2251.607672,2532.169035,2360.965118,2330.77837,2147.299441,2358.30248,2298.392929,2384.803643,2081.277654,2314.19419,2246.466691,2212.160937,2259.488669,2332.992602,2265.138813,2208.199481,2305.274641,2355.705869,2049.916376,2256.542103,2212.072252,2287.577295,2261.328818,2305.270717,2457.688337,2281.214519
1,12,2412,2223.607329,2347.231965,2565.099817,2593.974732,2438.236614,2435.271638,2340.801934,2401.738638,2330.824122,2274.876987,2133.156881,2277.7632,2407.562695,2467.842357,2275.606827,2236.51336,2273.798844,2439.875763,2431.422774,2147.445649,2289.85158,2595.738408,2582.940103,2532.234668,2516.054798,2604.416924,2355.683638,2417.099436,2685.014467,2372.702462,2435.821763,2429.191333,2316.700422,2332.98192,2341.61309,2470.540028,2426.964998,2532.971218,2654.940713,2386.145653,2298.315596,2285.053863,2479.728957,2588.752325,2519.50647,2323.096432,2576.709578,2282.342331,2321.656813,2198.266804,2322.962018,2477.021339,2570.382138,2445.168528,2324.252667,2206.668506,2660.714185,2352.91939,2467.182983,2461.148591,2392.991038,2381.233848,2474.132733,2310.930437,2612.544614,2625.004923,2409.552132,2446.014618,2631.369883,2414.216176,2589.393969,2184.401089,2436.585107,2485.235594,2355.183911,2511.582042,2322.548581,2414.016064,2318.323912,2334.941046,2209.910177,2482.602146,2409.365046,2581.356978,2340.206972,2291.382429,2527.420261,2278.277476,2381.115407,2457.270554,2511.7698,2338.928171,2519.779086,2406.152122,2163.158488,2369.341392,2542.587382,2416.914623,2078.982568,2441.423374
1,13,2388,2365.708149,2387.084164,2358.250041,2438.320647,2471.482836,2403.05594,2231.98202,2363.606553,2335.538271,2466.282305,2172.424007,2359.11564,2543.286916,2490.367524,2092.750392,2414.643038,2398.786678,2424.587338,2299.926032,2380.839575,2259.315236,2483.994058,2357.571545,2409.651967,2498.085825,2520.000191,2278.263772,2336.853145,2402.397632,2504.525825,2126.756832,2411.493648,2283.707073,2506.033543,2447.272992,2288.377332,2385.847832,2324.803734,2565.888806,2240.360712,2578.598375,2318.129194,2380.418866,2478.361402,2589.457464,2577.649183,2356.255972,2379.227271,2504.053279,2359.351014,2322.295175,2441.480795,2540.025661,2144.179785,2281.089571,2364.896542,2455.472699,2417.919587,2461.81532,2503.156956,2396.63842,2396.686728,2420.711159,2281.748053,2507.24285,2480.473311,2154.790369,2347.840646,2390.32469,2379.802749,2466.537117,2272.265466,2518.008563,2338.577234,2230.740706,2431.721312,2467.027687,2420.209841,2376.032182,2495.708754,2134.1537,2361.140917,2493.343592,2328.715799,2559.13523,2174.457745,2374.621309,2402.126866,2284.875941,2370.345997,2565.750377,2161.111731,2388.078659,2275.490478,2402.239771,2431.32537,2527.335566,2323.930003,2279.813453,2370.149659
1,14,2310,2189.602656,2183.975282,2269.10026,2154.646152,2209.874073,2332.179379,2374.020719,2575.631885,2544.208992,2482.664742,2114.805362,2230.192509,2327.536788,2297.544435,2196.883323,2215.0224,2242.066818,2146.72306,2417.779421,2170.658591,2129.723649,2312.264979,2246.459795,2292.091538,2552.039803,2483.848546,2446.897176,2389.302791,2239.548986,2443.129834,1997.241601,2351.96631,2375.843768,2290.890081,2257.105014,2352.366245,2086.719058,2358.081702,2420.306587,2198.292338,2412.469954,2113.376376,2401.055856,2286.597866,2521.618789,2326.660643,2144.311601,2360.885771,2186.492897,2357.579841,2218.618308,2267.679604,2151.716111,2209.55289,2205.700907,2172.089453,2277.21496,2169.977217,2195.934725,2305.954979,2206.191699,2372.995483,2569.425372,2331.276453,2525.583582,2507.501239,2279.604979,2204.637153,2340.318382,2246.953038,2405.353998,2407.696014,2441.038226,2363.064787,2120.099652,2444.086808,2275.504794,2397.364986,2131.589281,2446.129537,2220.310269,2220.232199,2337.047217,2088.614591,2314.351093,2124.645191,2412.436253,2210.077388,2096.369933,2490.337626,2312.503881,2084.51582,2348.52992,2375.94649,2476.36425,2408.684418,2568.876857,2232.062588,2372.925342,2199.200697
1,15,2254,2040.774912,1988.907537,2289.225008,2007.6693,2325.419179,2235.756168,2348.695614,2259.806658,2406.778037,2281.623557,2230.565369,2122.286164,2321.76884,2354.012005,2303.690544,2280.803858,2073.922541,2341.967215,2424.060784,2073.844166,2154.598064,2109.983179,1908.00405,2009.020601,2299.791193,2223.706034,2242.887019,2369.410923,2400.219327,2413.337895,2172.330975,2457.541071,2339.48822,2311.897367,2184.637432,2337.522112,2170.260134,2424.076491,2228.042733,2194.442141,2191.200961,2215.790801,2347.895538,2383.424968,2101.411587,2380.555045,2123.451836,2295.273474,2242.648691,2296.009156,2474.721917,2214.370991,2131.821882,2126.248847,2471.775535,2120.011916,2133.43385,2159.717526,2256.865853,2036.351459,2322.199637,2117.746003,2343.420266,2231.907861,2319.883798,2286.486832,1986.648459,2189.057643,2376.13979,2257.72464,2423.246067,2362.836377,2249.534917,2466.658155,2218.456888,2389.244819,2027.004619,2247.458879,2049.747678,2256.549398,2480.582561,2070.14264,2215.479508,2385.813687,2146.905009,2024.916412,2289.855181,2137.615571,2127.491385,2498.423884,2219.04602,2337.807169,2263.682323,2378.592922,2298.188097,2355.733498,2503.659617,2221.831826,2252.77761,2161.986982
1,16,2202,1943.418823,2041.592624,2197.875527,2312.804822,2035.318025,2191.380663,2085.642066,2182.152317,2218.450131,2386.260889,2159.620739,2191.056795,2134.799622,2205.350378,2138.14865,2404.888176,2057.707802,2190.530675,2230.100108,2096.92339,2274.979804,2131.375463,2009.361265,1976.496521,2407.202819,2030.737428,2442.643561,2338.695543,2139.07246,2356.971266,2143.999489,2190.988961,2247.8417,2303.186672,2214.685892,2218.777564,2369.296414,2200.044003,2168.272551,2358.676305,2137.969938,2174.223067,2212.489885,2198.412141,1969.434698,2165.287261,2285.578959,2253.781961,2058.566317,2147.321755,2469.083317,2144.468202,2116.509687,2101.942121,2360.554797,2048.548749,2419.66484,2068.766256,2169.281845,2319.934991,2146.572162,2116.735688,2146.338761,2347.372479,2388.825799,2170.284439,2048.579113,2222.354998,2222.516354,2203.095199,2126.498727,2336.610945,2025.39908,2128.3925,2183.281839,2339.493096,2170.998444,2072.307903,2220.273772,2158.087435,2198.616651,2231.023878,2138.356942,2232.95596,2256.225457,2321.105169,2143.335519,2179.982599,2171.115281,2292.449717,2395.114135,2230.586861,2272.878098,2328.726686,2481.006756,2149.833539,2229.303959,2399.00877,2114.459224,2185.327973
1,17,2202,2129.17302,2145.780983,2163.181222,2284.387136,2052.672746,2080.456786,2226.463825,2202.402852,2385.546772,2411.038726,2171.920478,2198.718108,2212.6082,2154.769107,2225.028114,2377.862314,2154.029997,1999.679547,2306.099001,2057.117054,2357.176897,1917.763431,2227.685473,2018.295443,2316.519468,2239.570246,2367.124092,2379.999812,2138.411003,2190.96827,2177.932824,2253.568118,2231.904378,2208.432659,2084.874057,2295.092254,2305.031705,2188.369971,2122.619416,2274.115433,2258.940845,2082.422598,2082.280396,2181.030442,2298.500349,2147.437218,2230.357525,2305.146126,2297.969194,2140.202911,2191.187445,2114.391668,2022.903931,2167.813784,2169.814346,2019.03071,2251.492435,2145.444788,2059.495067,2249.351122,2212.566387,1998.650565,2139.864169,2240.84696,2375.076245,2181.792554,2219.757569,2323.505429,2310.712847,2142.362423,1942.892576,2199.680193,1986.492608,2228.640371,2011.901216,2351.411179,2203.961664,2297.46246,2375.600031,2193.89648,2209.158527,2214.424272,2352.146701,2176.86746,2183.501376,2145.108432,2168.29684,2229.678937,2222.19607,2395.608569,2431.662754,2246.690621,2326.238604,2184.840515,2241.968986,1965.598889,2193.533515,1998.395054,1948.222087,2200.889662
1,18,2437,2402.87078,2269.688701,2362.196932,2582.288816,2384.227397,2455.350172,2307.329922,2559.030427,2462.041222,2412.574333,2411.720905,2404.892054,2634.726445,2399.723879,2338.233451,2497.339697,2419.97301,2374.184094,2492.204949,2646.927045,2564.939056,2396.264468,2456.290017,2383.299184,2510.117489,2601.088241,2537.557833,2486.088914,2353.682185,2385.445326,2438.685799,2200.89412,2450.381969,2592.68686,2288.866669,2476.359734,2535.895107,2372.967796,2357.05095,2531.191709,2569.625528,2305.426297,2346.320021,2176.28873,2539.383709,2278.797336,2532.250069,2497.186874,2426.759856,2494.134123,2409.793118,2442.518455,2467.729936,2471.003498,2213.72149,2368.245396,2514.445247,2430.789841,2419.670779,2539.531964,2448.590479,2618.084799,2417.959059,2731.846655,2574.303278,2419.783928,2638.438545,2412.641014,2423.119488,2377.738349,2579.196921,2568.442542,2206.883583,2533.767983,2214.246908,2343.123312,2582.95865,2611.768281,2592.887436,2474.101737,2486.496163,2605.961919,2557.588925,2510.911021,2465.201783,2525.34851,2315.705363,2557.156815,2472.854619,2463.133802,2465.934061,2583.844803,2476.825262,2371.567557,2375.768739,2382.177845,2164.06257,2400.426352,2185.96808,2627.38986
1,19,2453,2382.670161,2081.775271,2399.194347,2626.015491,2277.289836,2376.058935,2384.171587,2725.114228,2138.078684,2387.351281,2336.8944,2368.827171,2487.254352,2762.987948,2525.327933,2434.129366,2455.804959,2437.618528,2569.318663,2470.485206,2396.358654,2442.161631,2346.11635,2652.460171,2251.606714,2328.238207,2526.798782,2732.564254,2207.433638,2487.849227,2388.182724,2365.285087,2190.454286,2379.482,2607.523886,2587.122241,2453.692087,2438.223117,2411.386286,2681.618329,2527.524728,2677.863441,2384.967427,2313.817259,2428.294294,2389.245532,2645.286807,2562.557574,2536.662304,2439.986613,2625.39067,2435.041315,2314.527775,2384.539297,2412.023141,2311.285569,2415.624677,2430.293755,2484.980181,2619.117056,2517.938848,2530.419533,2444.133554,2628.322962,2367.202129,2408.836458,2779.38214,2489.459479,2448.775808,2325.072255,2593.771048,2620.310746,2542.752423,2535.357937,2399.84959,2484.39182,2519.06368,2563.009586,2480.793426,2391.021423,2516.985403,2547.275597,2639.702591,2482.223272,2691.575166,2215.162006,2394.984655,2494.703,2415.093488,2502.852268,2474.331753,2485.22652,2497.418454,2518.457707,2334.780741,2437.194635,2410.860585,2732.88694,2510.648143,2654.930849
1,20,2409,2509.453348,2240.664191,2357.066224,2468.047685,2286.459533,2378.311888,2365.525642,2626.432878,2403.769961,2461.899133,2320.159202,2638.951961,2283.02454,2438.999507,2541.375035,2492.022102,2333.902841,2388.143232,2278.54004,2186.747651,2551.053603,2427.37857,2515.526384,2375.713655,2614.591001,2408.695846,2414.116675,2444.165502,2525.696999,2282.521786,2389.474953,2316.280397,2290.884405,2299.402468,2422.268863,2264.125456,2399.37293,2447.366683,2376.660901,2593.451296,2382.867345,2458.592933,2209.484103,2357.276455,2515.873109,2284.693257,2424.220391,2646.929907,2358.95516,2450.144916,2577.397441,2500.72244,2401.162521,2404.243962,2293.055662,2341.554866,2421.047524,2602.791344,2391.878762,2278.329558,2263.483285,2456.707498,2342.70647,2437.075621,2253.434592,2446.908567,2696.278229,2502.38659,2450.341129,2272.280012,2443.462084,2448.070896,2497.844712,2310.364076,2468.541754,2419.439898,2438.963662,2354.147237,2559.580588,2396.626191,2349.227191,2529.712903,2226.090296,2412.065491,2605.132658,2089.449205,2196.928008,2372.356074,2539.454016,2442.113184,2564.702269,2561.445913,2417.669848,2331.433946,2558.799282,2309.744926,2238.060749,2750.307623,2309.663391,2295.757088
1,21,2349,2136.937889,2155.701915,2361.170378,2299.241631,2502.283133,2346.832333,2290.712462,2283.81966,2326.198481,2403.311967,2423.39663,2561.771018,2393.663181,2301.179204,2367.813702,2412.446949,2203.042074,2070.609414,2413.168712,2060.459257,2280.375941,2384.900102,2452.790137,2364.453414,2481.09829,2259.579227,2468.790771,2367.304202,2350.512129,2408.012045,2267.809161,2409.571196,2207.75633,2319.716389,2411.058493,2336.057826,2484.228594,2483.719238,2297.494049,2548.975404,2250.195164,2320.666326,2266.284046,2220.583506,2296.485031,2146.152222,2368.131494,2310.713934,2301.608461,2295.361042,2375.330728,2335.810311,2311.957568,2317.521132,2338.624316,2057.776143,2212.913248,2317.031913,2261.814625,2344.320127,2297.722261,2310.200702,2280.845785,2061.885621,2252.455691,2224.12556,2628.131363,2179.565155,2387.505691,2288.05514,2494.339746,2096.312523,2429.965328,2267.719481,2518.472103,2117.643422,2380.322596,2277.104523,2425.253518,2237.611902,2500.661429,2253.474011,2176.947806,2202.935449,2347.582716,2085.726953,2148.263672,2265.880007,2581.381336,2507.291752,2377.442772,2353.194664,2292.912637,2420.541637,2439.086154,2201.417266,2285.505481,2267.222669,2356.76983,2350.566491
