day,hour,demand,demand_1,demand_2,demand_3,demand_4,demand_5,demand_6,demand_7,demand_8,demand_9,demand_10,demand_11,demand_12,demand_13,demand_14,demand_15,demand_16,demand_17,demand_18,demand_19,demand_20,demand_21,demand_22,demand_23,demand_24,demand_25,demand_26,demand_27,demand_28,demand_29,demand_30,demand_31,demand_32,demand_33,demand_34,demand_35,demand_36,demand_37,demand_38,demand_39,demand_40,demand_41,demand_42,demand_43,demand_44,demand_45,demand_46,demand_47,demand_48,demand_49,demand_50,demand_51,demand_52,demand_53,demand_54,demand_55,demand_56,demand_57,demand_58,demand_59,demand_60,demand_61,demand_62,demand_63,demand_64,demand_65,demand_66,demand_67,demand_68,demand_69,demand_70,demand_71,demand_72,demand_73,demand_74,demand_75,demand_76,demand_77,demand_78,demand_79,demand_80,demand_81,demand_82,demand_83,demand_84,demand_85,demand_86,demand_87,demand_88,demand_89,demand_90,demand_91,demand_92,demand_93,demand_94,demand_95,demand_96,demand_97,demand_98,demand_99,demand_100
1,11,2313,2303.903409,2369.773075,2371.417718,2356.177471,2460.86446,2115.945539,2285.64495,2251.909907,2381.276451,2361.227221,2286.843774,2268.30009,2316.2765,2207.564147,2276.083491,2274.608006,2263.804083,2285.45798,2253.240468,2348.619348,2238.229657,2364.170731,2249.609992,2404.259087,2213.027799,2377.15461,2189.003809,2269.612413,2439.581464,2336.073815,2403.901908,2295.95451,2312.730101,2388.213382,2292.80824,2280.866269,2412.312042,2376.198462,2239.716312,2230.192549,2395.347691,2492.599547,2231.848888,2252.602856,2381.981781,2343.103107,2467.606347,2303.334531,2297.150853,2399.201835,2328.67204,2352.95798,2379.613184,2404.794649,2171.597768,2294.131716,2286.418233,2249.748575,2197.128571,2268.64794,2259.158506,2306.068326,2276.644829,2407.690997,2401.762085,2439.272532,2238.595479,2407.674536,2359.666019,2311.593013,2363.552243,2406.49155,2288.305116,2344.714997,2350.764108,2243.560526,2249.861949,2251.783988,2365.021266,2383.109237,2282.923392,2416.437905,2383.034865,2353.918391,2371.154548,2315.413148,2315.132944,2234.450259,2397.774885,2285.27627,2224.216701,2199.292149,2320.635113,2250.781598,2224.360228,2322.259949,2306.929277,2303.78963,2376.184432,2429.2564
1,12,2412,2394.756911,2465.865773,2480.23431,2447.974477,2544.714938,2204.029373,2408.664598,2346.036835,2493.747022,2474.213717,2362.144025,2356.699971,2413.380233,2332.956614,2351.397777,2393.585092,2364.55653,2386.874313,2355.052717,2442.654282,2383.404048,2450.294858,2355.223706,2496.736161,2320.398429,2452.817957,2263.544858,2387.008859,2536.061928,2437.456732,2502.643555,2395.909636,2385.989701,2492.451897,2401.137693,2366.301312,2529.40682,2455.25326,2325.449225,2325.146731,2501.757095,2578.079329,2320.647862,2348.017351,2498.452983,2432.080443,2562.429534,2400.126182,2413.951209,2522.017075,2405.956327,2455.294035,2485.409253,2516.891685,2261.541148,2381.079151,2372.906365,2360.192098,2300.712196,2356.514717,2325.555768,2413.259186,2356.092018,2498.77435,2500.394471,2534.373999,2354.219589,2506.975745,2450.466741,2440.800074,2446.99958,2485.216574,2393.878185,2424.675888,2447.774275,2365.57552,2339.345025,2334.625226,2467.512551,2469.169647,2387.478636,2472.546736,2518.694381,2446.306478,2469.069998,2415.04977,2413.111887,2325.202764,2493.760764,2371.836344,2284.384811,2290.514529,2438.937952,2326.779798,2341.814586,2420.747544,2366.679576,2433.88795,2451.425014,2505.503277
1,13,2388,2369.22872,2419.022976,2455.660978,2408.686764,2516.552584,2159.164397,2386.59358,2331.047414,2478.540788,2464.456194,2341.493645,2349.65746,2376.880644,2331.45906,2371.699961,2363.434289,2382.311309,2365.898791,2298.02784,2409.395966,2371.528862,2410.163327,2336.716878,2467.18318,2309.151918,2429.407517,2244.765312,2357.106894,2505.700018,2417.532471,2498.468194,2337.291922,2367.987679,2465.11523,2387.306547,2312.232341,2494.617627,2423.278376,2310.907226,2308.214262,2481.391135,2544.288826,2278.496509,2337.069317,2469.276913,2406.965635,2552.101186,2395.871444,2396.612692,2501.706026,2402.721709,2400.645712,2458.187827,2477.959376,2251.482288,2324.17326,2352.97691,2318.692023,2268.858089,2371.502577,2303.694875,2382.266033,2330.70741,2501.908045,2492.519262,2502.585037,2314.261638,2475.563775,2416.628252,2395.431833,2416.731732,2466.167317,2387.581367,2361.675503,2405.3654,2326.563558,2315.296332,2327.114837,2429.241334,2436.248086,2358.501718,2459.981347,2494.669148,2396.409679,2456.150841,2422.791117,2376.928091,2324.501451,2493.350434,2339.928532,2271.004386,2240.716375,2402.243413,2333.340579,2305.474484,2429.183163,2339.658329,2409.432917,2428.725017,2472.37618
1,14,2310,2278.738365,2332.257844,2371.451679,2351.239514,2452.31456,2099.077488,2304.404288,2259.749192,2414.658191,2374.789151,2259.065542,2263.883391,2320.628619,2253.658923,2300.715631,2290.471123,2305.967371,2258.879181,2237.82466,2311.479427,2298.202237,2356.208149,2228.823322,2416.763256,2247.638539,2354.315642,2184.934135,2241.849169,2421.061665,2308.619945,2422.929523,2269.475123,2294.213566,2409.940488,2332.873899,2248.438496,2406.281049,2318.199181,2259.172538,2242.771947,2411.843103,2455.989538,2173.930366,2264.679487,2392.758533,2330.82933,2471.522057,2325.350681,2294.195785,2420.810691,2344.952519,2310.466745,2363.383637,2369.973537,2168.392096,2244.193623,2272.576283,2264.328486,2196.013093,2293.074948,2226.814273,2311.113065,2221.134537,2450.421427,2395.048607,2406.260062,2249.767236,2393.666885,2369.394014,2319.784293,2326.87068,2345.498641,2334.576626,2293.334695,2328.213205,2238.024512,2225.891449,2244.929056,2337.628865,2350.690333,2267.608745,2389.002187,2421.408751,2291.364656,2398.461401,2342.535276,2291.249577,2266.218601,2408.86823,2270.416709,2182.100838,2134.358917,2327.831776,2248.847877,2236.100844,2348.691103,2232.359636,2320.834856,2364.393543,2393.288887
1,15,2254,2257.46662,2280.068892,2333.85482,2294.871284,2401.09,2038.340484,2242.409886,2180.806049,2332.939735,2311.356048,2204.055835,2168.657237,2253.39433,2196.758336,2236.524377,2247.273892,2267.860805,2186.570647,2201.033518,2283.546366,2259.552302,2298.204199,2162.755749,2340.530996,2212.122962,2298.618022,2126.554547,2161.385936,2345.40617,2227.728611,2368.751484,2187.592881,2242.644586,2329.258047,2261.038331,2181.965714,2359.739976,2255.342141,2209.112518,2222.942208,2361.13802,2413.861278,2113.080057,2220.194248,2355.4117,2244.681852,2402.308268,2307.002428,2240.947644,2367.554124,2281.2177,2248.994555,2307.004555,2298.770458,2096.000328,2144.590619,2221.530977,2209.307219,2126.075724,2229.720849,2157.47032,2259.034118,2209.199037,2394.404707,2328.4462,2334.300147,2212.96558,2352.381627,2320.668233,2265.418619,2303.634802,2290.992347,2264.472893,2232.597407,2284.687333,2192.497734,2182.126384,2182.182379,2302.621098,2282.108958,2213.487499,2342.700939,2377.976229,2282.735928,2371.103485,2294.964165,2226.813047,2193.401561,2346.88846,2168.870936,2105.04379,2053.164707,2268.062748,2205.549978,2198.740235,2287.942841,2182.787705,2280.589785,2300.221328,2346.616643
1,16,2202,2190.036903,2269.280267,2288.716426,2217.65876,2359.440407,1990.38701,2194.126794,2145.188261,2282.713256,2258.639195,2146.642747,2116.403889,2192.590246,2145.865292,2183.629592,2190.840076,2194.121469,2129.720249,2164.368874,2242.625202,2180.003404,2243.379902,2098.098884,2287.834977,2150.259691,2223.724511,2087.208362,2101.579078,2301.939176,2177.587369,2302.509747,2158.993229,2194.034841,2285.309073,2217.673061,2110.377381,2302.239332,2196.727712,2184.366924,2187.698933,2296.594343,2368.363353,2056.032594,2181.250745,2307.884326,2200.021589,2347.293069,2254.423375,2234.119662,2307.737663,2234.028514,2180.660205,2245.628272,2251.472492,2025.506746,2091.194121,2173.716649,2174.701022,2046.3814,2155.423495,2095.83843,2214.18919,2129.012166,2338.362087,2254.182965,2281.905279,2186.02224,2282.412475,2278.740537,2254.892045,2260.627968,2245.874622,2219.785799,2177.100489,2242.508533,2131.525978,2156.686661,2130.930564,2231.14521,2231.152388,2170.652471,2280.288221,2301.845344,2223.833385,2315.762893,2231.835356,2172.091542,2147.266357,2310.10851,2097.35901,2031.309389,1996.360745,2221.99136,2174.117021,2139.642799,2236.568754,2127.08614,2202.179442,2236.761446,2278.582448
1,17,2202,2211.957506,2266.765373,2245.851334,2212.454872,2339.144061,2018.490275,2194.564583,2156.243263,2303.454801,2251.660022,2148.842323,2114.343008,2205.924858,2162.104496,2205.096282,2195.934941,2184.143442,2125.926629,2190.402763,2224.409457,2180.851348,2238.799297,2104.736597,2302.55157,2171.394489,2216.945059,2070.064767,2113.706793,2299.625515,2169.483873,2293.359422,2178.495459,2189.579943,2255.81042,2214.427078,2117.229074,2298.070324,2191.70785,2185.184552,2175.012501,2284.14218,2360.874312,2054.32109,2164.807158,2307.468142,2212.055833,2351.256707,2231.62259,2222.491674,2299.675751,2231.493203,2196.617978,2255.137693,2241.642188,2024.120269,2058.178002,2182.29026,2161.102535,2035.727317,2138.868911,2086.108011,2215.727872,2122.864728,2356.090762,2248.423765,2282.422639,2177.894476,2280.76378,2299.109923,2239.322848,2271.659939,2256.031672,2221.153239,2209.601696,2247.347935,2130.078017,2180.731601,2111.676673,2245.950516,2205.049419,2153.041177,2273.152044,2308.272868,2234.530039,2330.625158,2232.455496,2193.638057,2154.822132,2325.790043,2111.735698,2030.676417,1997.405328,2230.387502,2191.92721,2137.911652,2232.404029,2119.697717,2230.689277,2213.138632,2267.813364
1,18,2437,2462.527578,2511.296855,2489.137673,2443.764279,2572.666161,2244.879083,2417.55146,2371.034456,2512.473878,2461.905492,2388.40609,2350.816578,2450.923608,2432.124601,2421.687727,2425.190597,2380.924365,2351.363885,2437.692088,2476.770452,2401.48125,2475.573124,2325.734674,2543.536382,2418.534241,2442.501985,2281.142369,2354.592396,2534.426523,2446.777242,2522.808899,2403.651443,2390.263829,2512.128598,2454.248611,2356.584543,2535.268248,2462.690507,2417.210424,2393.358482,2505.400548,2605.497808,2288.949775,2397.753957,2533.59841,2457.923054,2606.221806,2461.686055,2463.210565,2526.759596,2435.46226,2434.430406,2506.602695,2488.19667,2261.400257,2296.353384,2451.588149,2416.397183,2248.866162,2374.501245,2323.56678,2519.670595,2335.920331,2603.342396,2458.835093,2514.45265,2383.711385,2541.150607,2513.621234,2474.501845,2531.16226,2489.279811,2476.736994,2441.760097,2466.160138,2367.722943,2411.525469,2377.915932,2492.172001,2433.052326,2391.386189,2497.122665,2542.021008,2431.172304,2560.266127,2447.148856,2451.182657,2355.725411,2537.220344,2368.56323,2290.63759,2230.114823,2493.538673,2428.098764,2378.954045,2491.938113,2356.408317,2454.170378,2441.676738,2473.758408
1,19,2453,2472.216918,2532.072457,2501.403622,2472.143495,2566.355287,2258.285441,2430.556337,2380.565103,2539.989035,2513.543486,2428.10525,2362.833619,2450.304845,2447.632506,2443.701704,2417.81851,2409.144691,2364.254214,2467.034574,2459.575484,2405.836198,2492.576163,2370.786527,2538.647342,2435.585304,2441.308191,2284.678142,2368.062393,2549.991293,2469.281545,2557.813023,2418.422576,2403.684316,2556.41848,2463.604447,2377.201214,2542.646645,2463.765349,2467.727326,2400.672661,2539.638889,2652.721549,2309.950895,2394.05489,2551.895943,2439.237244,2608.439003,2469.278586,2472.234739,2554.736302,2462.251543,2454.318822,2506.999929,2478.195547,2277.465958,2333.96218,2471.038083,2414.693224,2269.700619,2393.14503,2371.64526,2549.035696,2352.417791,2612.631389,2486.003712,2530.118667,2419.320182,2544.385859,2533.969766,2512.700834,2536.230837,2508.640938,2506.611712,2459.319396,2427.097216,2366.380561,2389.835022,2396.286463,2493.26876,2449.153577,2377.536292,2508.955803,2570.291451,2451.736609,2565.707992,2461.098049,2491.331689,2364.369231,2570.733118,2393.64118,2301.86159,2241.420402,2496.009968,2461.887274,2412.646452,2514.740943,2385.583809,2462.069605,2473.134475,2466.914882
1,20,2409,2430.031195,2463.623868,2434.865675,2408.020071,2492.36304,2212.020821,2400.905698,2331.468413,2507.990752,2481.121204,2388.469899,2326.532535,2409.674148,2402.271125,2379.137903,2337.41591,2359.149256,2332.972577,2403.893307,2420.178447,2364.080483,2460.471579,2345.284154,2496.034062,2403.653428,2390.729276,2244.673959,2331.320895,2506.185181,2420.542362,2524.368365,2360.552257,2372.460219,2503.326871,2396.88496,2362.099237,2501.608958,2427.774089,2421.73221,2364.210467,2493.024257,2611.973565,2287.484635,2353.278796,2505.161288,2394.008701,2592.465612,2380.750562,2419.327074,2528.361403,2415.342929,2412.508328,2468.938968,2440.362764,2229.351433,2314.950004,2374.539781,2377.681511,2243.147617,2345.649031,2337.952874,2507.290562,2287.499297,2569.544734,2456.694391,2485.315714,2389.628208,2520.114382,2514.953668,2479.755718,2485.801348,2458.929349,2473.801421,2400.402846,2371.998192,2309.111082,2347.545724,2342.87438,2464.933305,2404.841874,2342.421835,2454.530064,2536.810089,2411.246163,2518.016067,2428.619009,2404.098745,2316.802308,2549.099411,2340.957354,2237.229315,2208.600673,2469.726919,2436.001886,2330.283284,2471.519871,2352.865589,2440.297585,2435.505281,2439.859028
1,21,2349,2356.439562,2377.163453,2357.542209,2364.143575,2458.745797,2152.60813,2320.158069,2271.798732,2440.575681,2401.403239,2310.950253,2253.182535,2321.7536,2339.62859,2327.446617,2275.774719,2286.239505,2290.872024,2312.459521,2341.622102,2296.745364,2400.284483,2288.77429,2418.596083,2355.620321,2298.56056,2225.203101,2264.959611,2436.539357,2349.728073,2460.069487,2251.52929,2307.170568,2432.934668,2356.270993,2295.825806,2436.268701,2387.324461,2383.333697,2303.630782,2434.187091,2560.440365,2234.630071,2298.362364,2420.205758,2339.932603,2542.816848,2321.342183,2380.832954,2471.814342,2388.434151,2339.867167,2411.509668,2370.282911,2128.162711,2258.576302,2305.190225,2320.273398,2141.25443,2286.953477,2279.082615,2439.3607,2224.830084,2499.487198,2401.50899,2429.492696,2336.394547,2465.098704,2445.197902,2422.104208,2451.985227,2399.10344,2424.391372,2355.173554,2291.986447,2282.810495,2270.51132,2284.527908,2371.148734,2316.184704,2302.841796,2388.415779,2485.630185,2316.092859,2475.324157,2372.649663,2341.834062,2238.079207,2476.300241,2262.172428,2184.852696,2139.588917,2384.412839,2395.618938,2254.590522,2407.220065,2306.155312,2375.245418,2375.962044,2361.123291
