day,hour,demand,demand_1,demand_2,demand_3,demand_4,demand_5,demand_6,demand_7,demand_8,demand_9,demand_10,demand_11,demand_12,demand_13,demand_14,demand_15,demand_16,demand_17,demand_18,demand_19,demand_20,demand_21,demand_22,demand_23,demand_24,demand_25,demand_26,demand_27,demand_28,demand_29,demand_30,demand_31,demand_32,demand_33,demand_34,demand_35,demand_36,demand_37,demand_38,demand_39,demand_40,demand_41,demand_42,demand_43,demand_44,demand_45,demand_46,demand_47,demand_48,demand_49,demand_50,demand_51,demand_52,demand_53,demand_54,demand_55,demand_56,demand_57,demand_58,demand_59,demand_60,demand_61,demand_62,demand_63,demand_64,demand_65,demand_66,demand_67,demand_68,demand_69,demand_70,demand_71,demand_72,demand_73,demand_74,demand_75,demand_76,demand_77,demand_78,demand_79,demand_80,demand_81,demand_82,demand_83,demand_84,demand_85,demand_86,demand_87,demand_88,demand_89,demand_90,demand_91,demand_92,demand_93,demand_94,demand_95,demand_96,demand_97,demand_98,demand_99,demand_100
1,11,2313,2369.43035,2175.881429,2166.573786,2352.001282,2315.472011,2436.706519,2366.090894,2388.795621,2461.869196,2458.480958,2179.817946,2302.546608,2307.431385,2266.926,2296.610599,2294.773792,2293.558955,2365.766493,2424.491939,2196.066293,2482.671793,2408.407406,2563.362366,2506.629606,2318.353755,2187.004994,2194.171801,2251.720837,2391.325444,2207.516886,2365.358317,2149.098932,2338.081941,2188.160929,2478.80099,2390.601822,2302.511829,2402.346656,2186.486788,2357.303187,2132.762616,2242.320572,2475.825004,2299.195659,2146.297714,2229.662911,2351.951999,2254.828587,2486.460535,2134.431227,2327.657788,2356.444512,2290.831602,2383.465279,2233.867361,2196.123594,2474.746232,2465.461364,2361.732433,2202.044139,2124.101008,2137.04908,2215.378351,2176.611027,2239.093127,2494.70558,2324.079107,2143.529294,2475.733399,2369.331793,2540.651408,2361.988893,2238.17361,2313.311611,2216.726664,2270.874316,2412.529541,2320.137187,2261.598623,2539.400675,2220.434325,2379.017456,2375.714427,2238.866711,2426.292563,2155.413427,2343.430396,2312.762782,2403.61468,2276.462035,2183.762605,2159.015279,2316.16174,2200.847344,2211.391855,2250.426431,2506.79178,2282.870066,2115.407355,2336.974897
1,12,2412,2338.839267,2341.759754,2284.026583,2319.029074,2333.967219,2387.089157,2529.98123,2451.311555,2539.354779,2374.553938,2458.915271,2680.707151,2304.254518,2239.981178,2354.53624,2448.819835,2403.617771,2647.524815,2369.012087,2355.184073,2561.933684,2424.187188,2421.419943,2637.067275,2256.597566,2443.143345,2464.229628,2544.448881,2488.924481,2383.593694,2476.333025,2177.448831,2488.370232,2519.730851,2488.398772,2352.652866,2484.403112,2440.248219,2384.857546,2247.487526,2439.207134,2416.819485,2536.40943,2460.179741,2207.938912,2446.442921,2454.132046,2390.510514,2410.383656,2403.25619,2546.87228,2452.231164,2442.99573,2499.710725,2386.117467,2529.723576,2312.251252,2341.010157,2434.637788,2401.427718,2512.736111,2502.743285,2600.469701,2368.553814,2261.791345,2319.790745,2367.674106,2289.709151,2359.935515,2259.915668,2531.113052,2314.386423,2112.343357,2298.404972,2536.968912,2372.682602,2406.428831,2416.904323,2242.240561,2504.548109,2528.427052,2434.901413,2565.535692,2327.95245,2231.459371,2309.048834,2302.094135,2479.101161,2347.760651,2355.851954,2487.918667,2543.311668,2346.670028,2329.975751,2359.163785,2761.464023,2537.587568,2209.480995,2370.575672,2337.636228
1,13,2388,2329.692962,2301.704843,2379.412935,2565.54562,2508.342458,2527.783325,2454.285513,2362.434218,2379.730817,2375.401632,2212.944542,2512.852809,2142.921211,2289.590099,2241.457642,2680.073894,2292.650903,2622.362134,2337.193179,2353.354345,2372.502836,2427.815175,2403.849809,2121.439295,2488.450335,2374.133376,2317.63034,2314.37943,2267.905462,2357.046184,2493.787554,2504.373867,2294.556713,2563.994573,2545.7711,2126.688298,2408.10315,2308.777259,2503.315202,2385.503117,2383.153375,2576.598888,2623.283663,2379.810959,2278.005121,2386.653375,2323.113346,2335.680134,2100.467056,2342.38662,2402.4663,2314.974829,2467.187283,2290.38553,2258.405359,2283.275715,2532.234927,2425.120991,2568.818379,2271.530501,2368.733524,2312.4816,2250.990997,2567.619972,2606.682026,2395.780868,2182.738833,2241.79072,2498.843687,2478.620431,2305.026137,2522.683758,2341.42471,2729.442824,2393.180024,2507.648296,2466.599687,2234.873215,2454.082007,2344.367536,2425.863684,2589.337307,2424.096329,2391.379679,2480.872788,2480.314074,2344.993574,2268.352045,2506.075098,2445.387936,2287.555851,2422.829746,2028.361122,2363.004646,2102.160241,2235.933104,2255.868218,2309.981034,2311.849842,2514.5262
1,14,2310,2203.203544,2159.497955,2258.772617,2339.616778,2476.386691,2280.584734,2189.728268,2443.955548,2301.07738,2244.683463,2329.767607,2240.803941,2289.705042,2122.860308,2161.862916,2313.14061,2204.801879,2387.831528,2347.19414,2311.064046,2441.992996,2497.862466,2268.162566,2269.54547,2383.794044,2628.337504,2239.985516,2508.687482,2387.714529,2377.994473,2398.426228,2272.112499,2392.12221,2239.121351,2418.944232,2412.337705,2190.094556,2143.736267,2221.358789,2192.949422,2317.475734,2360.835684,2359.408599,2649.440833,2280.613625,2143.291414,2302.832756,2233.922432,2457.40377,2219.375071,2344.042861,2367.73974,2355.709578,2397.150151,2425.015308,2210.810015,2350.641359,2356.912449,2340.889142,2281.593083,2384.904387,2267.087218,2459.77318,2356.530842,2366.425485,2314.658324,2127.524014,2131.419014,2256.82306,2233.04902,2292.393762,2345.363431,2468.958399,2418.527038,2359.756412,2297.321115,2394.531238,2078.558939,2422.845875,2329.031407,2303.635849,2494.123941,2342.474366,2252.919653,2179.102422,2520.966121,2648.397925,2062.342599,2384.595475,2375.810656,2349.697369,2422.862379,2255.830381,2259.10068,2336.385464,2238.40771,2404.821868,2130.880754,2173.25187,2383.735809
1,15,2254,2271.437739,2417.305553,2436.028294,2251.407239,2033.308751,2324.62731,1964.831072,2301.160784,2136.714294,2307.242636,2294.0858,2372.25654,2271.542637,2369.648008,2096.623656,2391.105601,2172.349394,2328.377617,2376.720549,2093.677548,2330.678541,2282.666603,2468.933631,2264.506469,2481.212525,2213.537073,2422.841326,2383.420748,2164.133623,2368.024489,2133.606525,2285.741985,2129.317809,2325.385577,2027.496972,2366.439637,2150.161608,2306.086377,2324.968182,2155.563716,2212.338759,2320.532173,2404.830001,2197.037093,2297.344977,2097.838372,2166.540573,2389.666101,2234.128235,2483.881756,2312.050316,2221.550645,2013.627302,2111.087888,2205.587563,2269.39706,2214.896227,2150.439157,2101.63058,2213.883718,2214.616939,2203.928954,2353.044353,2065.358925,2131.501793,2054.326973,2417.04502,2208.775706,2412.496765,2276.479407,2264.116419,2354.497565,2248.396027,2281.158316,2191.461167,2170.604768,2410.070282,2330.901606,2177.988477,2238.001405,2230.04147,2357.795425,2252.410447,2309.048062,2452.238698,2430.32213,2241.047792,2228.823632,2353.473075,2056.050091,2285.532904,2231.336489,2116.964445,2198.923444,2116.212938,2286.930848,2361.936809,2327.168932,2161.07436,2294.350491
1,16,2202,2227.090243,2217.425404,2229.373012,2163.288424,2277.71341,2287.33848,2073.444422,2313.429896,2240.723271,2377.047683,2254.644696,2193.301599,1926.06321,2222.982569,2316.472204,2449.295913,2235.929748,2076.454398,2091.673452,2086.425717,2053.366128,2252.697038,2166.106716,2221.49043,2214.867384,2092.823256,2114.979254,2226.780132,2196.906887,2253.413136,2344.51844,2190.425385,2261.45869,2411.447891,2047.604866,2176.94824,2097.816374,2278.242951,2243.284553,2230.034658,2043.077518,2237.117665,2223.364638,2305.263416,2351.278941,2370.907216,2218.379121,2313.154561,2150.426974,2171.303572,2238.946452,2106.70813,2214.895164,2396.524603,2379.867902,2007.260361,2110.480692,2257.41977,2250.977685,2034.80283,2175.366093,2179.902609,2274.479511,2093.611547,2158.994444,2124.697429,2283.041845,2135.708034,2190.078661,2222.522852,2287.012548,2352.948136,2234.870479,2154.125531,2075.77955,2113.092499,2093.871897,2282.308254,2282.049716,2070.292793,2021.702756,2192.256562,2205.142376,2331.538619,2205.960919,2189.588723,2305.128156,2236.169146,2129.536613,2357.942757,2289.400341,2338.413254,1925.548305,2193.854726,2066.576378,2311.576413,2314.709025,2257.925502,2210.063686,2196.411769
1,17,2202,2097.653166,2267.467983,1998.407933,2098.314787,2185.412439,2109.654523,2224.419273,2319.198651,2166.785036,2221.817945,2308.505985,2254.92965,2159.170757,2054.598224,2178.156293,2184.724523,2160.514593,2346.822568,2160.273318,2176.521733,2131.846882,2068.748984,2014.64496,2263.674036,2345.740539,2279.685457,2056.900022,2085.77302,2024.868681,2032.037608,2279.525666,2112.433877,2349.652699,2295.996248,2270.439189,2086.376743,2236.392015,2146.261139,2292.032702,2155.987198,2284.42675,2221.625143,2418.44284,2318.486043,2111.237847,2198.444092,2104.320142,2353.415737,2198.193911,2229.657574,2222.759901,2240.558311,2097.280876,2353.383851,2281.083371,2264.386559,2213.898572,2287.701327,2219.549169,2273.236452,2092.774445,1982.34439,2104.419029,2112.218945,2189.980634,2105.053284,2225.651837,2121.263818,2233.6905,2286.015018,2416.223887,2363.233131,2254.264584,2324.942198,2174.212664,2192.331548,2066.440789,2043.178594,2224.781625,2324.046788,2317.369107,2207.168002,2420.919954,2259.419376,2153.865639,2068.027267,2260.720275,2277.661272,2336.61611,2214.227625,2034.392425,2221.350995,2173.867278,2167.742984,2233.144137,2353.344087,2333.033482,2233.722824,2171.083742,2160.010933
1,18,2437,2186.690042,2349.137529,2262.6819,2488.761408,2493.164921,2412.527789,2445.057242,2630.929791,2332.820481,2457.923096,2295.239979,2543.757782,2453.303603,2285.232666,2571.732445,2411.375018,2585.822043,2293.813524,2437.208626,2321.006965,2291.364416,2483.272788,2439.925671,2621.93297,2545.774558,2624.485269,2451.604848,2228.929092,2462.962281,2550.546142,2503.785972,2381.307948,2669.073213,2480.503932,2656.901829,2505.588529,2373.157552,2463.044533,2313.280737,2139.615385,2344.955263,2401.75692,2363.5215,2499.980482,2394.428481,2470.87822,2473.807422,2537.281171,2324.239166,2424.880028,2390.517684,2571.624857,2405.98285,2447.697175,2411.730364,2481.182241,2251.198528,2350.694549,2333.249254,2514.874457,2322.781076,2455.221388,2324.029568,2093.955057,2460.941123,2356.415207,2343.736831,2250.567388,2173.970088,2508.491729,2494.114343,2604.740955,2534.344904,2410.675976,2405.57713,2616.629124,2756.058977,2547.768113,2510.824735,2419.447168,2318.454919,2377.605039,2780.280023,2594.002771,2404.255967,2454.055853,2464.989989,2801.812695,2548.874905,2514.216575,2172.398728,2445.501051,2481.357898,2362.745747,2394.454283,2515.464507,2349.617999,2627.651394,2385.470152,2608.661529
1,19,2453,2338.353887,2279.050912,2290.197292,2424.565209,2426.49658,2655.095717,2504.492073,2532.179384,2590.187355,2562.621245,2374.725075,2401.130489,2511.132429,2385.683416,2623.835062,2471.663728,2636.704486,2493.188479,2584.783011,2540.243233,2407.569667,2522.287095,2462.129966,2254.30201,2656.018553,2727.284482,2357.03291,2386.247233,2549.275821,2219.20212,2726.596492,2234.551047,2597.540862,2416.959559,2570.623628,2730.128797,2435.576317,2298.047019,2210.989833,2446.131107,2629.935785,2440.557747,2659.28991,2599.024857,2305.487247,2387.107567,2413.206013,2541.983951,2417.582614,2618.439488,2583.523484,2564.724622,2294.198238,2522.096651,2373.861926,2373.104537,2407.239512,2531.195864,2375.406937,2377.088539,2495.300045,2382.705485,2209.095702,2543.791647,2436.522576,2428.057629,2292.112512,2397.847356,2354.62988,2379.425418,2586.051842,2529.729488,2375.586252,2461.099478,2451.430265,2555.899033,2469.714151,2667.342861,2426.54358,2268.776507,2374.026159,2404.233696,2703.307583,2648.738119,2545.331629,2676.055921,2304.693821,2504.909836,2514.737079,2317.766782,2170.11294,2390.320066,2419.000149,2374.216448,2523.042135,2477.592453,2389.951511,2428.834783,2453.772,2436.415083
1,20,2409,2481.617888,2367.416967,2563.058585,2382.882708,2588.97433,2225.585188,2449.316715,2328.802223,2267.424818,2652.500142,2641.689848,2373.277132,2312.462885,2648.972372,2508.342778,2325.529868,2377.895256,2384.817792,2528.550468,2664.672764,2504.60052,2375.938707,2277.549952,2427.017877,2447.457834,2435.489946,2351.769222,2675.455523,2284.18735,2347.63005,2624.363412,2485.964953,2408.489552,2261.245517,2514.773073,2373.699775,2389.349108,2325.281019,2515.330885,2542.858464,2407.049773,2444.9914,2408.837592,2552.813422,2447.768214,2379.872277,2497.849876,2257.916858,2590.565868,2386.092944,2362.75512,2465.92007,2426.446638,2316.007577,2375.291146,2428.8379,2430.851544,2418.110016,2347.298296,2386.619421,2311.654134,2223.51397,2496.122515,2467.723648,2402.010571,2331.891343,2566.715877,2381.408333,2503.658193,2441.842388,2275.276457,2438.719561,2214.216731,2342.488372,2375.647834,2341.8622,2366.804741,2459.835562,2443.205998,2175.534948,2214.558534,2598.992156,2461.514688,2439.063787,2520.173692,2511.729622,2355.845178,2598.608135,2306.037972,2397.253109,2327.56572,2371.035674,2441.978723,2257.272717,2350.121578,2400.031489,2304.012301,2155.548034,2337.925693,2375.68102
1,21,2349,2469.729033,2268.212537,2579.180136,2249.384901,2437.170034,2408.669048,2294.005468,2251.598558,2408.196856,2452.241947,2359.427896,2411.13243,2518.339475,2426.496938,2231.251756,2217.883533,2472.302074,2237.15541,2515.821417,2447.389999,2418.097979,2289.207566,2366.732461,2322.07378,2252.317709,2308.603624,2235.502767,2438.89443,2263.747538,2258.873188,2344.038286,2100.799528,2376.343066,2482.538853,2261.606259,2358.532309,2523.787749,2535.847696,2304.38769,2500.487139,2437.830785,2325.263494,2391.478977,2257.383933,2297.976446,2527.330073,2376.100979,2387.8242,2352.738843,2089.041512,2289.503548,2555.275556,2327.536248,2591.481242,2337.836311,2378.465717,2262.230235,2461.015719,2321.793154,2326.042154,2385.878854,2159.703769,2352.878739,2271.423742,2358.005532,2371.090607,2224.331038,2425.23182,2416.441793,2189.888061,2270.973271,2411.322546,2231.027999,2558.174783,2340.60017,2517.047062,2236.90337,2366.343995,2321.179207,2200.856182,2334.805348,2054.957395,2407.947388,2269.618483,2180.532342,2373.140113,2320.386034,2247.835471,2257.672272,2480.813945,2404.034844,2270.821886,2265.661278,2340.557162,2379.68917,2551.370861,2128.05062,2297.293831,2268.222479,2645.782992
