day,hour,demand_1,demand_2,demand_3,demand_4,demand_5,demand_6,demand_7,demand_8,demand_9,demand_10,demand_11,demand_12,demand_13,demand_14,demand_15,demand_16,demand_17,demand_18,demand_19,demand_20,demand_21,demand_22,demand_23,demand_24,demand_25,demand_26,demand_27,demand_28,demand_29,demand_30,demand_31,demand_32,demand_33,demand_34,demand_35,demand_36,demand_37,demand_38,demand_39,demand_40,demand_41,demand_42,demand_43,demand_44,demand_45,demand_46,demand_47,demand_48,demand_49,demand_50,demand_51,demand_52,demand_53,demand_54,demand_55,demand_56,demand_57,demand_58,demand_59,demand_60,demand_61,demand_62,demand_63,demand_64,demand_65,demand_66,demand_67,demand_68,demand_69,demand_70,demand_71,demand_72,demand_73,demand_74,demand_75,demand_76,demand_77,demand_78,demand_79,demand_80,demand_81,demand_82,demand_83,demand_84,demand_85,demand_86,demand_87,demand_88,demand_89,demand_90,demand_91,demand_92,demand_93,demand_94,demand_95,demand_96,demand_97,demand_98,demand_99,demand_100
1,11,2321.174796,2283.788524,2439.937127,2273.991926,2178.997569,2412.424451,2353.201667,2301.974038,2280.405322,2404.037591,2310.579893,2186.250172,2246.74752,2217.13711,2191.854015,2306.508246,2283.743637,2259.54605,2211.522675,2399.525171,2385.899256,2151.525606,2338.955524,2243.714051,2597.285255,2539.321565,2280.183079,2344.102026,2156.668366,2467.578566,2329.353532,2349.89921,2296.906139,2139.104483,2238.551684,2277.495933,2248.371263,2278.305583,2308.876896,2504.664475,2370.502083,2413.599971,2238.637085,2202.012488,2444.15868,2267.327247,2025.894342,2272.240009,2301.603725,2595.045569,2258.883397,2424.92509,2114.972405,2378.607611,2084.992521,2400.617331,2367.905838,2497.504949,2412.788924,2315.665917,2426.49313,2150.440123,2478.33276,2073.079891,2198.153054,2504.206608,2401.363634,2098.581069,2292.233163,2208.599679,2220.653668,2221.047981,2262.334704,2286.50019,2332.947282,2393.399156,2297.011506,2304.160666,2295.995144,2393.719241,2380.516581,2282.045703,2201.176582,2351.883103,2350.062705,2306.687867,2169.117134,2298.080319,2357.433957,2143.953031,2209.314471,2341.126346,2384.778577,2256.138552,2118.876433,2459.472363,2404.330727,2321.099537,2349.343588,2253.033956
1,12,2395.447709,2404.500689,2606.981319,2488.024868,2225.891137,2436.588947,2289.442231,2365.528108,2589.54742,2300.838976,2629.155318,2255.641442,2411.14281,2591.815563,2396.631892,2419.735512,2469.225395,2412.838789,2278.145265,2359.217706,2480.309501,2258.158414,2624.025493,2375.301555,2682.853934,2575.095822,2603.552849,2555.98592,2366.558833,2677.604933,2307.172316,2595.962052,2252.214706,2333.147777,2431.3887,2394.889469,2433.126803,2367.829915,2467.840435,2432.394334,2543.686364,2482.317533,2314.907779,2406.422706,2248.668376,2401.665039,2408.256827,2316.79859,2483.438572,2617.158666,2422.558753,2453.098901,2275.813276,2364.775502,2262.667334,2535.341409,2645.063128,2642.861195,2506.606845,2425.686997,2438.563898,2127.196179,2633.141413,2314.217819,2615.14348,2626.038027,2273.32128,2542.138685,2446.528903,2598.702177,2238.829479,2346.521735,2390.374915,2296.269916,2551.954206,2487.801482,2258.324811,2402.767306,2375.71646,2394.582103,2342.108072,2282.787961,2364.956534,2287.813924,2482.036611,2316.747267,2372.963978,2163.50314,2161.635982,2422.683162,2383.136424,2164.323474,2517.462015,2499.262091,2212.268266,2556.616863,2471.036322,2334.970683,2316.752619,2372.930541
1,13,2363.812678,2300.569738,2471.688007,2373.183574,2445.141475,2502.27197,2580.657226,2456.70938,2458.848233,2143.388266,2325.864974,2382.69411,2564.605687,2521.6567,2488.890431,2298.657336,2428.749247,2112.41308,2527.895666,2229.213256,2287.842687,2412.148095,2435.291292,2268.870494,2415.25221,2323.425709,2549.394348,2590.78101,2335.197771,2416.47534,2421.415261,2375.814536,2203.180676,2395.410043,2487.823748,2386.754155,2554.636203,2377.458004,2213.781985,2572.548888,2491.23053,2517.10404,2504.753723,2237.483256,2343.196193,2276.824961,2271.742456,2067.896831,2381.180583,2580.366117,2438.151913,2397.53772,2419.480283,2552.014455,2580.054703,2451.143716,2470.064403,2501.741698,2691.804016,2337.429509,2500.324966,2176.761772,2437.311943,2291.875661,2522.273332,2617.417297,2374.46999,2207.830976,2404.789878,2441.670541,2359.343501,2441.692387,2612.396709,2284.670613,2469.369851,2538.898961,2409.075324,2340.557304,2443.795715,2463.155731,2390.995993,2263.223736,2263.584864,2314.400995,2338.726995,2316.158636,2452.919965,2146.778235,2387.247548,2379.835937,2394.751068,2375.149112,2384.741951,2331.050983,2329.24612,2662.369314,2475.744108,2452.404282,2279.701306,2461.881565
1,14,2405.601032,2303.100239,2373.176486,2337.669832,2344.490903,2130.255194,2403.912549,2356.307029,2447.678067,2402.501139,2289.873245,2510.371559,2200.092176,2274.214508,2530.929372,2314.10935,2369.860609,2339.55208,2348.707585,2222.506068,2344.812676,2427.314867,2108.356552,2284.273379,2112.496381,2382.84843,2316.784488,2522.650324,2442.472913,2367.126491,2303.297684,2518.948236,2278.500594,2134.087321,2406.599071,2394.609119,2310.883676,2196.457961,2013.417537,2570.891094,2281.449558,2220.942073,2435.072636,2398.585894,2391.004404,2297.5277,2382.539617,2065.517787,2432.585505,2208.754974,2210.495646,2176.180893,2140.513903,2238.532235,2150.484454,2301.447507,2196.440346,2461.722463,2386.334553,2310.513776,2602.974755,2102.213669,2414.973758,2261.307489,2388.148293,2332.197774,2308.581538,2435.693393,2376.835871,2229.006404,2263.756267,2429.634646,2366.930515,2310.766832,2417.489712,2389.69198,2432.055579,2298.267564,2366.243362,2328.970664,2213.771981,2428.67597,2268.478092,2130.195792,2232.933853,2118.198702,2286.593692,2262.549759,2274.488505,2351.718131,2396.466469,1973.643608,2136.523647,2234.134254,2322.107327,2525.2411,2561.773611,2457.791472,2238.607972,2273.193984
1,15,2370.537355,2192.290757,2076.028291,2320.636617,2255.701035,2179.606781,2176.826537,2353.20275,2313.744475,2476.157964,2232.907403,2168.019097,2069.019609,2208.828109,2294.025661,2159.522476,2181.085498,2062.414154,2265.772126,2301.959694,2418.450831,2333.022764,2161.251825,2391.264068,2038.384562,2225.088079,2364.570967,2304.743044,2437.201888,2455.464861,2326.683007,2336.588302,2189.897954,2336.274513,2335.357153,2325.52638,2447.772828,2306.10463,1965.101979,2333.33164,2067.911014,2333.739863,2284.600225,2160.362367,2368.261791,1975.618532,2338.449478,2296.712485,2137.236025,2150.259331,2368.716239,2176.87787,2194.746585,2344.790131,2302.555359,2401.894798,2026.75293,2397.208608,2159.628575,2171.00148,2320.007219,2074.723791,2295.107815,2177.471819,2387.067516,2192.045137,2256.641656,2145.776901,2188.792351,2325.389027,2318.828001,2383.739479,2281.910252,2322.187904,2299.215303,2326.40958,2274.547219,2246.209538,2375.368341,2317.225278,2094.17665,2368.018937,2340.942026,2149.603148,2300.69394,1998.654532,2313.029199,2158.839546,2191.528865,2302.438039,2270.823302,2130.537444,2231.108439,2154.440678,2311.534134,2326.758415,2326.669078,2095.566991,2266.383635,2280.834112
1,16,2264.616441,1974.371111,2131.039264,2400.820779,2025.036862,2101.190264,2029.68415,2102.090358,2082.254853,2353.234622,2072.975447,2063.666598,2258.132754,2090.307695,2358.356116,2063.484529,2034.974715,2133.689659,2211.581071,2159.925025,2160.601666,2260.386372,2113.761723,2183.003305,2175.886257,2284.164001,2381.323622,2296.998221,2387.660881,2414.713805,2356.045744,2261.944271,2087.716168,2299.583604,2254.834103,2347.464593,2334.903062,2236.599923,2041.562814,2052.266951,2032.871648,2344.102189,2363.546507,2245.547941,2074.384059,1974.233885,2242.724072,2232.369849,2144.822492,2220.902493,2335.201944,2332.909056,2237.252974,2354.895936,2244.819967,2203.150753,2008.030671,2222.622983,2048.449466,2275.758912,2349.784431,2030.007363,2435.498817,1985.020025,2337.129911,2255.041507,2123.18027,1984.109984,2207.972154,2255.275121,2200.749396,2232.361663,2225.265982,2249.178277,2259.019267,2123.419638,2210.60063,2188.759185,2214.263521,2283.434048,2074.839676,2338.996953,2382.162122,2180.518521,2323.453911,2014.576384,2255.763703,2182.551121,2092.262074,2153.696562,2209.649326,2200.608258,2265.699127,2237.91215,2249.294499,2261.956745,2299.278858,2237.899053,2299.790714,2217.265603
1,17,2147.741008,2046.537115,2359.186765,2278.032382,2268.809798,2332.931112,2066.478715,2091.872823,2123.201444,2248.895321,2180.423336,2034.936661,2311.325671,2142.415609,2277.673418,2220.879522,2069.907148,2306.937931,2253.182463,2268.920274,2089.260889,2207.960957,2042.907125,2063.523331,1999.851704,2098.768083,2343.448635,2277.978715,2254.268523,2330.558978,2251.730723,2380.441784,2182.956782,2340.342506,2174.804026,2146.712224,2217.828737,2195.517599,2219.856631,2004.394721,2174.513141,2325.29042,2287.62423,2203.346913,2024.208253,2034.46967,2163.614794,2139.306715,2108.387848,2264.560811,2288.330226,2328.503257,1993.398971,2387.398222,2232.524886,2288.962037,2111.500291,2114.402493,2292.584364,2239.592712,2295.2628,2163.684219,2268.517066,2217.597096,2259.776466,2202.052986,2060.723742,1971.33185,2104.394388,2135.350139,2212.348663,2167.280784,2201.444316,2310.918245,2247.040499,2351.70861,2244.380684,2194.819391,2409.288364,2300.652049,2153.074896,2216.674198,2152.33888,2335.055122,2344.118203,2091.153054,2211.127014,2076.883646,2470.385207,1894.405223,2380.933785,2152.487165,2285.03182,2175.206807,2098.477098,2322.453471,2243.763526,2294.046818,2203.627114,2213.446643
1,18,2374.199731,2232.696297,2509.830854,2548.385654,2394.055611,2535.189117,2182.767922,2251.685983,2292.818925,2394.868181,2551.242024,2371.264186,2590.209309,2318.619621,2449.589461,2364.009278,2406.916479,2469.666532,2465.976502,2400.100341,2178.426395,2320.470696,2260.839326,2268.988328,2524.493192,2305.794625,2591.097436,2390.096629,2404.342021,2482.966693,2287.257451,2529.647228,2459.844978,2407.769176,2641.687549,2506.853662,2514.977663,2371.820463,2557.685917,2309.57538,2525.978266,2456.016798,2136.217561,2391.704565,2382.564811,2252.376581,2315.379844,2546.445354,2244.223001,2616.060477,2492.705017,2443.448735,2475.467585,2299.484576,2481.87552,2390.835035,2363.88562,2406.187926,2362.841061,2449.886033,2439.141873,2352.6622,2731.990356,2581.247025,2485.732966,2509.433279,2558.273569,2395.685925,2399.519743,2534.114478,2417.856264,2394.846749,2486.580806,2745.471349,2424.738729,2705.489672,2396.335686,2412.258561,2657.648466,2678.650481,2193.890431,2349.931246,2251.756344,2579.109402,2472.420311,2265.093146,2426.401521,2481.162901,2350.773439,2344.513323,2406.743011,2402.983217,2539.102497,2439.430874,2340.680342,2400.139135,2577.180488,2414.800784,2509.226043,2441.311246
1,19,2315.88449,2429.793612,2404.263625,2620.398805,2431.932868,2505.523929,2430.533131,2467.506908,2406.15049,2574.15931,2785.672225,2626.749853,2654.086824,2434.965501,2574.017712,2357.737802,2272.634834,2420.299323,2526.627442,2376.753784,2251.925716,2457.08896,2539.889539,2392.072292,2665.017787,2317.740104,2647.863249,2467.845876,2493.760774,2506.401954,2332.287169,2554.566737,2372.908552,2493.729659,2659.636802,2329.523876,2680.993962,2564.271923,2610.663118,2341.742309,2400.405052,2499.888393,2263.985083,2436.53568,2330.963216,2401.029159,2400.099855,2539.962017,2503.816969,2579.149186,2496.413072,2605.012529,2496.300191,2557.082157,2465.203278,2577.287978,2228.227107,2248.926948,2357.751032,2204.086957,2338.408478,2368.931689,2697.461207,2663.69518,2570.233624,2361.74891,2368.576087,2446.811917,2365.805898,2512.958498,2531.323717,2334.312458,2537.589054,2475.025883,2420.48947,2249.694829,2499.480684,2212.622796,2546.501885,2473.937117,2441.36227,2460.598625,2402.459303,2348.614332,2471.247387,2394.057883,2453.982469,2468.532343,2379.9705,2323.874453,2455.72742,2268.171388,2355.505858,2455.806171,2227.203121,2342.512097,2369.072362,2326.123296,2506.425535,2443.099556
1,20,2588.248462,2461.967363,2284.892966,2509.824944,2270.144845,2417.820073,2503.721213,2431.330442,2373.242052,2526.709336,2593.927314,2676.981556,2524.142922,2478.713738,2276.025333,2440.934423,2255.82174,2525.443282,2395.492365,2472.671445,2370.493638,2227.521444,2501.386045,2582.341203,2443.864419,2204.572799,2448.345977,2501.669321,2505.195644,2094.724962,2375.128227,2328.943307,2519.723192,2571.744358,2540.063854,2483.601664,2794.036619,2534.590831,2390.414488,2257.521015,2630.242777,2510.575638,2283.291639,2381.484417,2211.228772,2342.188746,2303.621759,2368.924805,2623.38553,2532.839838,2394.056941,2517.907687,2711.468576,2358.041021,2212.856873,2373.728338,2465.392443,2131.202467,2495.155314,2126.440263,2361.086967,2402.783792,2439.842271,2450.304141,2384.735252,2727.987224,2497.332554,2435.513957,2380.741388,2502.041134,2295.410144,2177.83308,2290.606052,2499.610835,2463.963697,1882.887247,2563.668271,2110.958304,2487.535585,2375.010303,2323.667022,2090.728702,2124.337907,2268.565469,2338.251479,2421.151692,2072.629901,2503.666006,2510.907777,2296.407605,2308.487248,2392.853342,2375.001071,2438.537032,2384.640283,2174.799657,2281.176292,2304.071695,2391.522403,2401.312123
1,21,2508.885508,2456.095257,2352.295766,2520.092621,2459.057851,2406.214452,2304.146027,2223.241246,2425.548844,2470.990098,2598.578681,2552.058027,2431.161533,2309.870883,2262.363626,2300.04829,2313.490109,2638.714266,2414.347519,2348.256162,2387.038017,2234.87188,2487.199039,2389.313631,2374.811929,2206.208082,2295.904701,2383.379079,2533.972035,2172.704366,2043.733949,2498.976415,2569.994063,2514.214099,2374.552331,2353.976968,2530.093145,2325.606838,2520.619062,2132.78245,2382.691462,2337.77861,2453.627014,2284.165407,2287.109088,2257.535847,2507.712588,2367.913328,2447.383283,2410.104802,2393.052641,2492.036691,2469.088882,2471.277864,2426.566041,2438.897591,2445.265284,2173.595144,2486.515705,2294.65527,2502.264513,2294.805117,2355.397844,2353.108139,2384.959837,2581.243766,2438.93588,2379.914241,2327.651434,2279.765393,2236.173229,2103.154345,2180.901334,2527.516213,2389.779262,2316.91737,2351.488563,2192.111934,2627.209109,2172.36757,2277.733787,2270.607606,2002.310373,2332.136668,2486.009246,2182.239182,2139.976103,2134.860496,2424.005631,2443.473716,2305.754469,2296.446161,2445.671856,2268.260869,2283.501749,2370.268165,2207.967477,2141.788633,2234.847584,2254.770544
